total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
6,2,0.0,6000.0,37037.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,3703.7,0,0
6,2,0.0,6000.0,30769.2,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3076.92,0,0
6,2,0.0,6000.0,43478.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4347.83,0,0
6,2,0.0,6000.0,37735.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3773.58,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4081.63,0,0
6,2,0.0,6000.0,58823.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,5882.35,0,0
6,2,0.0,6000.0,47619.0,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4761.9,0,0
6,2,0.0,6000.0,45454.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,4545.45,0,0
6,2,0.0,6000.0,46511.6,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,4651.16,0,0
6,2,0.0,6000.0,47619.0,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,4761.9,0,0
6,2,0.0,6000.0,31746.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3174.6,0,0
6,2,0.0,6000.0,31746.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,3174.6,0,0
6,2,0.0,6000.0,111111.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,11111.11,0,0
6,2,0.0,6000.0,36363.6,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3636.36,0,0
6,2,0.0,6000.0,27027.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,2702.7,0,0
6,2,0.0,6000.0,20408.2,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,2040.82,0,0
6,2,0.0,6000.0,39215.7,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3921.57,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4651.16,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,4166.67,0,0
6,2,0.0,6000.0,33898.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,3389.83,0,0
6,2,0.0,6000.0,45454.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4545.45,0,0
6,2,0.0,6000.0,166666.7,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,16666.67,0,0
6,2,0.0,6000.0,46511.6,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4651.16,0,0
6,2,0.0,6000.0,35714.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3571.43,0,0
6,2,0.0,6000.0,37037.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3703.7,0,0
6,2,0.0,6000.0,48780.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4878.05,0,0
6,2,0.0,6000.0,36363.6,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,3636.36,0,0
6,2,0.0,6000.0,39215.7,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,3921.57,0,0
6,2,0.0,6000.0,20408.2,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,night,2040.82,0,0
6,2,0.0,6000.0,34482.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,3448.28,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4166.67,0,0
6,2,0.0,6000.0,44444.4,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,4444.44,0,0
6,2,0.0,6000.0,33898.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,3389.83,0,0
6,2,0.0,6000.0,26315.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,2631.58,0,0
6,2,0.0,6000.0,43478.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4347.83,0,0
6,2,0.0,6000.0,222222.2,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,22222.22,0,0
6,2,0.0,6000.0,27027.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,night,2702.7,0,0
6,2,0.0,6000.0,43478.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4347.83,0,0
6,2,0.0,6000.0,26315.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,2631.58,0,0
6,2,0.0,6000.0,32786.9,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,3278.69,0,0
6,2,0.0,6000.0,30303.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,night,3030.3,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4166.67,0,0
6,2,0.0,6000.0,64516.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,6451.61,0,0
6,2,0.0,6000.0,60606.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,6060.61,0,0
6,2,0.0,6000.0,80000.0,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,8000.0,0,0
6,2,0.0,6000.0,29411.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,2941.18,0,0
6,2,0.0,6000.0,39215.7,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,3921.57,0,0
6,2,0.0,6000.0,111111.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,11111.11,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,4651.16,0,0
6,2,0.0,6000.0,125000.0,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,12500.0,0,0
6,2,0.0,6000.0,24390.2,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,2439.02,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4651.16,0,0
6,2,0.0,6000.0,36363.6,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3636.36,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4166.67,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4651.16,0,0
6,2,0.0,6000.0,25974.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,night,2597.4,0,0
6,2,0.0,6000.0,37037.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3703.7,0,0
6,2,0.0,6000.0,153846.2,5.0,2.3,5.3,0.0,TCP,1,1,1,0,0.0,0.2,0.5,evening,15384.62,0,0
6,2,0.0,6000.0,166666.7,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,16666.67,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4166.67,0,0
6,2,0.0,6000.0,34482.8,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,3448.28,0,0
6,2,0.0,6000.0,27777.8,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,2777.78,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4081.63,0,0
6,2,0.0,6000.0,68965.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,6896.55,0,0
6,2,0.0,6000.0,35714.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,3571.43,0,0
6,2,0.0,6000.0,32786.9,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,3278.69,0,0
6,2,0.0,6000.0,32258.1,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3225.81,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4166.67,0,0
6,2,0.0,6000.0,48780.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4878.05,0,0
6,2,0.0,6000.0,46511.6,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4651.16,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,4081.63,0,0
6,2,0.0,6000.0,44444.4,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,4444.44,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4081.63,0,0
6,2,0.0,6000.0,28571.4,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,2857.14,0,0
12,4,73.59,0.2,0.1,3.0,3.3,10.8,24.5,OTHER,1,1,1,0,0.0,0.1,0.5,night,0.01,0,0
6,2,0.0,6000.0,36363.6,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,3636.36,0,0
6,2,0.0,6000.0,181818.2,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,18181.82,0,0
6,2,0.0,6000.0,30769.2,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3076.92,0,0
6,2,0.0,6000.0,36363.6,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,3636.36,0,0
6,2,0.0,6000.0,111111.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,11111.11,0,0
6,2,0.0,6000.0,44444.4,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,4444.44,0,0
6,2,0.0,6000.0,31746.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,3174.6,0,0
6,2,0.0,6000.0,57142.9,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,5714.29,0,0
6,2,0.0,6000.0,25000.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,2500.0,0,0
6,2,0.0,6000.0,28169.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,2816.9,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,4651.16,0,0
6,2,0.0,6000.0,28169.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,2816.9,0,0
6,2,0.0,6000.0,41666.7,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4166.67,0,0
6,2,0.0,6000.0,48780.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4878.05,0,0
6,2,0.0,6000.0,27027.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,2702.7,0,0
6,2,0.0,6000.0,90909.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,9090.91,0,0
6,2,0.0,6000.0,45454.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4545.45,0,0
6,2,0.0,6000.0,45454.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4545.45,0,0
6,2,0.0,6000.0,45454.5,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,4545.45,0,0
6,2,0.0,6000.0,142857.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,14285.71,0,0
6,2,0.0,6000.0,27397.3,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,2739.73,0,0
6,2,0.0,6000.0,47619.0,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4761.9,0,0
6,2,0.0,6000.0,44444.4,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4444.44,0,0
6,2,0.0,6000.0,117647.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,11764.71,0,0
6,2,0.0,6000.0,28169.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,2816.9,0,0
6,2,0.0,6000.0,37735.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3773.58,0,0
6,2,0.0,6000.0,18181.8,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,1818.18,0,0
6,2,0.0,6000.0,83333.3,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,8333.33,0,0
6,2,0.0,6000.0,27027.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,2702.7,0,0
6,2,0.0,6000.0,33333.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,night,3333.33,0,0
6,2,0.0,6000.0,41666.7,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4166.67,0,0
6,2,0.0,6000.0,36363.6,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,morning,3636.36,0,0
6,2,0.0,6000.0,153846.2,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,15384.62,0,0
6,2,0.0,6000.0,46511.6,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4651.16,0,0
6,2,0.0,6000.0,51282.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,5128.21,0,0
6,2,0.0,6000.0,28571.4,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,night,2857.14,0,0
6,2,0.0,6000.0,45454.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4545.45,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4081.63,0,0
6,2,0.0,6000.0,111111.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,11111.11,0,0
6,2,0.0,6000.0,32258.1,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,3225.81,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4081.63,0,0
6,2,0.0,6000.0,23529.4,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,2352.94,0,0
6,2,0.0,6000.0,45454.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4545.45,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4651.16,0,0
6,2,0.0,6000.0,45454.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4545.45,0,0
6,2,0.0,6000.0,20618.6,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,2061.86,0,0
6,2,0.0,6000.0,52631.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,5263.16,0,0
6,2,0.0,6000.0,35087.7,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,3508.77,0,0
6,2,0.0,6000.0,68965.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,6896.55,0,0
6,2,0.0,6000.0,10526.3,5.0,2.3,5.3,0.0002,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,1052.63,0,0
6,2,0.0,6000.0,47619.0,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,4761.9,0,0
6,2,0.0,6000.0,46511.6,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4651.16,0,0
6,2,0.0,6000.0,44444.4,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4444.44,0,0
6,2,0.0,6000.0,42553.2,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4255.32,0,0
6,2,0.0,6000.0,34482.8,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,night,3448.28,0,0
6,2,0.0,6000.0,142857.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,14285.71,0,0
6,2,0.0,6000.0,60606.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,6060.61,0,0
6,2,0.0,6000.0,133333.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,13333.33,0,0
6,2,0.0,6000.0,43478.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4347.83,0,0
6,2,0.0,6000.0,34482.8,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,night,3448.28,0,0
6,2,0.0,6000.0,12422.4,5.0,2.3,5.3,0.0002,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,1242.24,0,0
6,2,0.0,6000.0,74074.1,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,7407.41,0,0
6,2,0.0,6000.0,40816.3,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,4081.63,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4651.16,0,0
6,2,0.0,6000.0,45454.5,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4545.45,0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,4081.63,0,0
6,2,0.0,6000.0,285714.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,28571.43,0,0
6,2,0.0,6000.0,41666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4166.67,0,0
6,2,0.0,6000.0,32786.9,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3278.69,0,0
6,2,0.0,6000.0,20833.3,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,2083.33,0,0
6,2,0.0,6000.0,30769.2,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,evening,3076.92,0,0
6,2,0.0,6000.0,47619.0,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4761.9,0,0
6,2,0.0,6000.0,74074.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,7407.41,0,0
6,2,0.0,6000.0,60606.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,morning,6060.61,0,0
6,2,0.0,6000.0,64516.1,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,6451.61,0,0
6,2,0.0,6000.0,28985.5,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,2898.55,0,0
6,2,0.0,6000.0,80000.0,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,8000.0,0,0
6,2,0.0,6000.0,33333.3,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3333.33,0,0
6,2,0.0,6000.0,55555.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,5555.56,0,0
6,2,0.0,6000.0,41666.7,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,morning,4166.67,0,0
6,2,0.0,6000.0,46511.6,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,evening,4651.16,0,0
6,2,0.0,6000.0,33898.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,night,3389.83,0,0
6,2,0.0,6000.0,28169.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,2816.9,0,0
6,2,0.0,6000.0,31250.0,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,evening,3125.0,0,0
6,2,0.0,6000.0,166666.7,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,evening,16666.67,0,0
6,2,0.0,6000.0,34482.8,5.0,2.3,5.3,0.0001,OTHER,1,1,1,0,0.0,0.2,0.5,morning,3448.28,0,0
6,2,0.0,6000.0,1000000.0,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,100000.0,0,0
