total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
111,2,0.03,3590.6,64.7,105.5,35.2,1240.3,0.0309,UDP,1,1,1,0,0.0,3.5,0.5,morning,6.47,0.0,0
0,2,0.0,0.0,9708.7,9.0,0.0,0.0,0.0002,OTHER,1,1,1,0,1.0,0.3,0.0,evening,970.87,0.0,0
0,2,0.22,0.0,9.1,0.0,0.0,0.0,0.2199,TCP,1,1,1,1,0.0,0.0,0.5,evening,0.91,0.0,0
350,4,0.06,5766.8,65.9,122.8,70.1,4915.2,0.0202,UDP,1,1,1,0,0.0,4.1,0.5,night,6.59,0.0,0
6,2,0.0,6000.0,46511.6,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4651.16,0.0,0
8010,44,115.61,69.3,0.4,259.8,596.7,356023.4,2.6887,TCP,1,1,1,1,0.0,6.0,0.5,night,0.04,0.0,0
46,4,0.0,46000.0,20618.6,28.8,0.0,0.0,0.0001,UDP,1,1,1,0,0.0,1.0,0.5,morning,2061.86,0.0,0
0,3,0.0,0.0,27027.0,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.67,afternoon,2702.7,0.0,0
0,2,0.0,0.0,2000000.0,37.0,21.4,456.3,0.0,OTHER,1,1,1,0,0.5,1.2,0.0,morning,200000.0,0.0,0
142,4,0.0,142000.0,27586.2,67.8,15.3,235.2,0.0,UDP,1,1,1,0,0.0,2.3,0.5,afternoon,2758.62,0.0,0
326,4,0.0,326000.0,28571.4,236.8,24.1,580.8,0.0,OTHER,1,1,1,0,0.0,6.0,0.5,morning,2857.14,0.0,0
96,4,0.0,79142.6,3297.6,48.0,8.8,76.8,0.0004,UDP,1,1,1,0,0.0,1.6,0.5,night,329.76,0.0,0
36370,80,118.17,307.8,0.7,463.1,712.0,507007.4,1.4959,TCP,1,1,1,1,0.0,6.0,0.49,morning,0.07,0.0,0
48,2,0.09,508.4,21.2,72.0,0.0,0.0,0.0944,UDP,1,1,1,0,0.0,2.4,0.5,afternoon,2.12,0.0,0
5027,35,116.72,43.1,0.3,174.1,355.4,126291.4,3.4329,TCP,1,1,1,1,0.0,5.8,0.51,afternoon,0.03,0.0,0
11595,14,116.03,99.9,0.1,855.4,1621.3,2628728.5,8.9255,TCP,1,1,1,0,1.0,6.0,0.43,night,0.01,0.0,0
0,13,0.0,0.0,464285.7,232.6,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,6.0,0.0,morning,46428.57,0.0,0
11595,14,100.46,115.4,0.1,854.4,1424.2,2028254.7,7.7281,TCP,1,1,1,0,1.0,6.0,0.43,afternoon,0.01,0.0,0
0,2,0.0,0.0,27397.3,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,morning,2739.73,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,evening,66666.67,0.0,0
118,2,0.16,752.5,12.8,113.0,37.0,1365.3,0.1568,UDP,1,1,1,0,0.0,3.8,0.5,evening,1.28,0.0,0
0,2,0.0,0.0,21739.1,0.0,0.0,0.0,0.0001,TCP,1,1,1,1,1.0,0.0,0.0,evening,2173.91,0.0,0
0,3,0.0,0.0,2827.5,12.3,18.5,342.2,0.0005,TCP,1,1,1,1,1.0,0.4,0.0,afternoon,282.75,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,evening,66666.67,0.0,0
242,4,0.0,242000.0,22727.3,113.8,27.4,750.0,0.0001,UDP,1,1,1,0,0.0,3.8,0.5,morning,2272.73,0.0,0
11601,13,82.78,140.2,0.2,897.2,1854.7,3440046.2,6.8979,TCP,1,1,1,0,1.0,6.0,0.38,morning,0.02,0.0,0
6459,25,50.7,127.4,0.5,315.1,492.3,242353.4,2.1123,TCP,1,1,1,0,0.0,6.0,0.52,evening,0.05,0.0,0
0,2,0.0,0.0,inf,3.0,0.0,0.0,0.001,OTHER,1,1,1,0,0.0,0.1,0.0,evening,inf,0.0,0
0,3,0.02,0.0,122.0,25.3,21.9,481.3,0.0123,OTHER,1,1,1,0,0.5,0.8,0.33,night,12.2,0.0,0
30,7,7.03,4.3,1.0,397.1,634.2,402197.1,1.1724,OTHER,1,1,1,0,0.5,6.0,0.86,afternoon,0.1,0.0,0
0,2,0.0,0.0,11560.7,0.0,0.0,0.0,0.0002,TCP,1,1,1,1,1.0,0.0,0.0,evening,1156.07,0.0,0
4778,42,90.34,52.9,0.5,272.0,614.7,377833.4,2.2035,TCP,1,1,1,1,0.0,6.0,0.52,evening,0.05,0.0,0
4415,26,0.39,11416.1,67.2,206.0,387.4,150080.2,0.0155,TCP,1,1,1,1,0.0,6.0,0.46,evening,6.72,0.0,0
5235,16,5.17,1011.9,3.1,350.5,560.2,313809.4,0.3449,TCP,1,1,1,1,0.0,6.0,0.5,afternoon,0.31,0.0,0
0,4,0.01,0.0,364.6,6.0,2.7,7.2,0.0037,TCP,1,1,1,0,0.0,0.2,0.25,afternoon,36.46,0.0,0
6,2,0.0,6000.0,50000.0,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.5,night,5000.0,0.0,0
24,5,0.0,24000.0,68493.2,7.2,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.2,0.8,afternoon,6849.32,0.0,0
11601,7,0.08,139077.4,83.9,1661.0,3114.0,9696700.8,0.0139,TCP,1,1,1,0,0.0,6.0,0.57,morning,8.39,0.0,0
113,2,0.05,2284.8,40.4,108.5,35.2,1240.3,0.0495,UDP,1,1,1,0,0.0,3.6,0.5,afternoon,4.04,0.0,0
6031,25,48.72,123.8,0.5,292.3,457.0,208821.6,2.0302,TCP,1,1,1,1,0.0,6.0,0.4,night,0.05,0.0,0
48,2,0.1,493.1,20.5,72.0,0.0,0.0,0.0973,UDP,1,1,1,0,0.0,2.4,0.5,morning,2.05,0.0,0
11595,11,0.36,32233.0,30.6,1119.4,1751.7,3068291.5,0.036,TCP,1,1,1,0,0.0,6.0,0.64,evening,3.06,0.0,0
6025,112,115.88,52.0,1.0,197.1,479.8,230164.6,1.0439,TCP,1,1,1,1,0.5,6.0,0.57,morning,0.1,0.0,0
116100,116,10.05,11555.0,11.5,1012.0,898.2,806706.1,0.0874,TCP,1,1,1,1,0.0,6.0,0.66,afternoon,1.15,0.0,0
194,4,0.03,6302.2,129.9,80.8,29.6,874.8,0.0103,UDP,1,1,1,0,0.0,2.7,0.5,afternoon,12.99,0.0,0
68,2,0.03,2224.5,65.4,86.0,9.2,85.3,0.0306,UDP,1,1,1,0,0.0,2.9,0.5,evening,6.54,0.0,0
0,2,0.0,0.0,23529.4,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,night,2352.94,0.0,0
0,4,4.91,0.0,0.8,12.2,12.1,147.2,1.6359,TCP,1,1,1,1,1.0,0.4,0.25,afternoon,0.08,0.0,0
68,2,0.03,2226.7,65.5,86.0,9.2,85.3,0.0305,UDP,1,1,1,0,0.0,2.9,0.5,morning,6.55,0.0,0
11607,14,100.38,115.6,0.1,833.5,1804.9,3257660.4,7.7218,TCP,1,1,1,0,1.0,6.0,0.43,evening,0.01,0.0,0
6,2,0.0,6000.0,86956.5,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.5,afternoon,8695.65,0.0,0
0,4,5.29,0.0,0.8,0.0,0.0,0.0,1.7649,TCP,1,1,1,0,0.0,0.0,0.25,night,0.08,0.0,0
84,2,0.05,1659.8,39.5,98.0,16.2,261.3,0.0506,UDP,1,1,1,0,0.0,3.3,0.5,night,3.95,0.0,0
0,2,0.0,0.0,76923.1,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,7692.31,0.0,0
11601,12,82.0,141.5,0.1,971.9,2488.5,6192667.3,7.4542,TCP,1,1,1,0,1.0,6.0,0.33,morning,0.01,0.0,0
0,2,0.0,0.0,7326.0,9.0,0.0,0.0,0.0003,OTHER,1,1,1,0,1.0,0.3,0.0,evening,732.6,0.0,0
132,4,0.0,132000.0,22988.5,58.5,17.5,307.2,0.0001,UDP,1,1,1,0,0.0,1.9,0.5,afternoon,2298.85,0.0,0
5419,17,5.31,1020.3,3.2,339.2,555.6,308732.9,0.332,TCP,1,1,1,1,0.0,6.0,0.41,afternoon,0.32,0.0,0
0,2,0.0,0.0,40816.3,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,evening,4081.63,0.0,0
11595,9,0.19,61482.3,47.7,1324.0,1623.0,2634271.2,0.0236,TCP,1,1,1,0,0.0,6.0,0.67,afternoon,4.77,0.0,0
5607,23,0.16,35157.8,144.2,282.3,578.6,334739.6,0.0072,TCP,1,1,1,1,0.0,6.0,0.39,night,14.42,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.0,evening,66666.67,0.0,0
66,2,0.03,2165.7,65.6,83.0,9.2,85.3,0.0305,UDP,1,1,1,0,0.0,2.8,0.5,evening,6.56,0.0,0
0,4,1.5,0.0,2.7,0.0,0.0,0.0,0.5,TCP,1,1,1,1,0.0,0.0,0.25,afternoon,0.27,0.0,0
0,2,0.0,0.0,666666.7,37.0,21.4,456.3,0.0,OTHER,1,1,1,0,0.5,1.2,0.0,afternoon,66666.67,0.0,0
72,2,0.03,2319.5,64.4,92.0,9.2,85.3,0.031,UDP,1,1,1,0,0.0,3.1,0.5,evening,6.44,0.0,0
0,5,1.91,0.0,2.6,7.2,0.0,0.0,0.4768,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.26,0.0,0
6,2,0.0,6000.0,41666.7,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.5,afternoon,4166.67,0.0,0
412,8,0.07,5530.9,107.4,77.1,32.7,1067.8,0.0106,UDP,1,1,1,0,0.0,2.6,0.5,morning,10.74,0.0,0
0,2,8.01,0.0,0.2,55.5,0.0,0.0,8.0079,TCP,1,1,1,1,0.5,1.9,0.0,night,0.02,0.0,0
784,36,115.26,6.8,0.3,50.0,144.7,20926.8,3.2932,TCP,1,1,1,1,0.0,1.7,0.44,night,0.03,0.0,0
0,3,0.0,0.0,33333.3,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.33,night,3333.33,0.0,0
0,3,0.02,0.0,182.7,0.0,0.0,0.0,0.0082,TCP,1,1,1,1,1.0,0.0,0.33,afternoon,18.27,0.0,0
6,2,0.0,6000.0,40000.0,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,afternoon,4000.0,0.0,0
0,2,0.0,0.0,8968.6,0.0,0.0,0.0,0.0002,OTHER,1,1,1,0,1.0,0.0,0.0,afternoon,896.86,0.0,0
5255,47,116.05,45.3,0.4,404.9,1068.6,1141916.6,2.5228,TCP,1,1,1,1,0.0,6.0,0.49,evening,0.04,0.0,0
4709,26,0.2,23815.5,131.5,227.2,393.1,154499.6,0.0079,TCP,1,1,1,1,0.0,6.0,0.5,evening,13.15,0.0,0
3525,9,10.59,332.9,0.8,445.6,1108.2,1228093.3,1.3236,TCP,1,1,1,0,0.0,6.0,0.44,morning,0.08,0.0,0
6,3,0.03,223.5,111.7,29.3,18.5,341.3,0.0134,OTHER,1,1,1,0,0.5,1.0,0.33,night,11.17,0.0,0
230,4,0.0,230000.0,12422.4,92.8,37.2,1387.2,0.0001,UDP,1,1,1,0,0.0,3.1,0.5,afternoon,1242.24,0.0,0
11601,12,89.18,130.1,0.1,971.9,2488.5,6192667.3,8.1072,TCP,1,1,1,0,1.0,6.0,0.33,morning,0.01,0.0,0
6,2,0.0,6000.0,666666.7,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,afternoon,66666.67,0.0,0
0,2,0.0,0.0,24096.4,9.0,0.0,0.0,0.0001,TCP,1,1,1,0,1.0,0.3,0.0,evening,2409.64,0.0,0
146,4,0.0,146000.0,26143.8,67.2,17.5,307.2,0.0001,UDP,1,1,1,0,0.0,2.2,0.5,afternoon,2614.38,0.0,0
0,2,0.0,0.0,14598.5,0.0,0.0,0.0,0.0001,TCP,1,1,1,0,1.0,0.0,0.5,afternoon,1459.85,0.0,0
11601,7,1.36,8548.6,5.2,1661.0,3091.1,9554872.3,0.2262,TCP,1,1,1,0,0.0,6.0,0.57,morning,0.52,0.0,0
282,4,0.03,8932.5,126.7,102.0,54.2,2940.3,0.0105,UDP,1,1,1,0,0.0,3.4,0.5,night,12.67,0.0,0
11595,8,0.21,56380.6,38.9,1485.6,2638.1,6959669.3,0.0294,TCP,1,1,1,0,0.0,6.0,0.62,night,3.89,0.0,0
440,15,15.76,27.9,1.0,127.0,243.6,59351.0,1.1259,TCP,1,1,1,0,0.0,4.2,0.47,morning,0.1,0.0,0
0,2,0.0,0.0,5952.4,0.0,0.0,0.0,0.0003,TCP,1,1,1,1,1.0,0.0,0.0,evening,595.24,0.0,0
110,2,0.06,1815.4,33.0,110.0,31.8,1008.3,0.0606,UDP,1,1,1,0,0.0,3.7,0.5,night,3.3,0.0,0
0,2,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,night,8000.0,0.0,0
0,2,0.0,0.0,33333.3,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,3333.33,0.0,0
0,9,3.01,0.0,3.0,103.9,98.6,9713.6,0.3757,TCP,1,1,1,0,0.0,3.5,0.11,morning,0.3,0.0,0
6,2,0.0,6000.0,40816.3,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,4081.63,0.0,0
12,11,5.01,2.4,2.2,5.3,5.1,26.5,0.5006,OTHER,1,1,1,0,0.0,0.2,0.36,afternoon,0.22,0.0,0
5486,28,61.16,89.7,0.5,236.8,573.7,329171.9,2.2653,TCP,1,1,1,1,0.0,6.0,0.5,morning,0.05,0.0,0
1152,48,112.61,10.2,0.4,166.7,178.9,32016.6,2.396,OTHER,1,1,1,0,0.5,5.6,0.33,night,0.04,0.0,0
11595,12,83.42,139.0,0.1,995.1,2243.9,5035301.4,7.584,TCP,1,1,1,0,0.0,6.0,0.5,afternoon,0.01,0.0,0
11607,8,0.11,108734.8,74.9,1454.1,2952.5,8717379.3,0.0152,TCP,1,1,1,0,0.0,6.0,0.62,night,7.49,0.0,0
104,4,0.03,3345.0,128.7,49.2,11.5,132.3,0.0104,UDP,1,1,1,0,0.0,1.6,0.5,afternoon,12.87,0.0,0
4857,41,116.49,41.7,0.4,142.4,362.5,131410.2,2.9122,TCP,1,1,1,1,0.0,4.7,0.44,morning,0.04,0.0,0
0,2,0.08,0.0,24.6,0.0,0.0,0.0,0.0812,TCP,1,1,1,1,1.0,0.0,0.5,evening,2.46,0.0,0
0,6,0.0,0.0,10600.7,128.7,143.4,20575.2,0.0001,OTHER,1,1,1,0,0.5,4.3,0.17,morning,1060.07,0.0,0
6,2,0.0,6000.0,22727.3,3.0,3.5,12.0,0.0001,OTHER,1,1,1,0,0.0,0.1,0.5,night,2272.73,0.0,0
27187,53,117.77,230.9,0.5,538.6,683.8,467644.3,2.2648,TCP,1,1,1,1,0.0,6.0,0.53,night,0.05,0.0,0
11601,9,0.81,14303.2,11.1,1291.9,1645.2,2706820.5,0.1014,TCP,1,1,1,0,0.0,6.0,0.67,morning,1.11,0.0,0
153,2,0.03,5016.6,65.6,133.5,55.4,3072.0,0.0305,UDP,1,1,1,0,0.0,4.5,0.5,morning,6.56,0.0,0
488,8,5.3,92.0,1.5,117.0,199.8,39934.0,0.7578,TCP,1,1,1,0,0.0,3.9,0.5,evening,0.15,0.0,0
3508,12,0.52,6683.3,22.9,323.7,540.0,291573.9,0.0477,TCP,1,1,1,1,0.0,6.0,0.42,morning,2.29,0.0,0
256,4,0.05,5284.1,82.6,99.2,44.4,1968.3,0.0161,UDP,1,1,1,0,0.0,3.3,0.5,afternoon,8.26,0.0,0
4818,19,14.57,330.7,1.3,358.1,585.1,342398.2,0.8093,TCP,1,1,1,1,0.0,6.0,0.53,evening,0.13,0.0,0
134,6,0.35,379.8,17.0,49.0,17.1,291.7,0.0706,UDP,1,1,1,0,0.0,1.6,0.33,night,1.7,0.0,0
11607,15,89.95,129.0,0.2,778.3,1754.3,3077725.6,6.4253,TCP,1,1,1,0,1.0,6.0,0.4,night,0.02,0.0,0
112,2,0.0,112000.0,4073.3,107.0,35.2,1240.3,0.0005,UDP,1,1,1,0,0.0,3.6,0.5,morning,407.33,0.0,0
68,2,0.02,2869.3,84.4,86.0,9.2,85.3,0.0237,UDP,1,1,1,0,0.0,2.9,0.5,night,8.44,0.0,0
5527,30,70.64,78.2,0.4,231.1,559.6,313194.8,2.4357,TCP,1,1,1,1,0.0,6.0,0.47,afternoon,0.04,0.0,0
168,10,5.79,29.0,1.7,77.9,155.0,24016.4,0.6434,TCP,1,1,1,1,0.0,2.6,0.4,night,0.17,0.0,0
11607,10,1.43,8140.5,7.0,1163.3,1853.4,3435230.7,0.1584,TCP,1,1,1,0,0.0,6.0,0.7,afternoon,0.7,0.0,0
159,2,0.02,6722.2,84.6,160.5,45.0,2028.0,0.0237,UDP,1,1,1,0,0.0,5.3,0.5,morning,8.46,0.0,0
0,5,9.98,0.0,0.5,7.2,0.0,0.0,2.4959,TCP,1,1,1,0,1.0,0.2,0.0,evening,0.05,0.0,0
0,2,0.0,0.0,4761.9,9.0,0.0,0.0,0.0004,TCP,1,1,1,0,1.0,0.3,0.0,night,476.19,0.0,0
374,4,0.02,15573.0,166.6,124.2,80.0,6394.8,0.008,UDP,1,1,1,0,0.0,4.1,0.5,night,16.66,0.0,0
5018,24,0.3,16641.5,79.6,250.2,605.5,366592.2,0.0131,TCP,1,1,1,1,0.0,6.0,0.46,night,7.96,0.0,0
871,8,0.07,11795.8,108.3,164.9,303.1,91851.8,0.0105,TCP,1,1,1,0,0.0,5.5,0.5,afternoon,10.83,0.0,0
0,2,0.0,0.0,29850.7,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,night,2985.07,0.0,0
0,2,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,evening,200000.0,0.0,0
872,7,0.26,3384.0,27.2,187.7,319.4,101997.1,0.0429,TCP,1,1,1,0,0.0,6.0,0.57,morning,2.72,0.0,0
4520,40,2.45,1842.2,16.3,147.4,320.8,102929.4,0.0629,OTHER,1,1,1,0,0.0,4.9,0.6,night,1.63,0.0,0
4579,21,111.98,40.9,0.2,271.2,464.8,216074.6,5.5988,TCP,1,1,1,1,0.0,6.0,0.38,afternoon,0.02,0.0,0
0,4,0.71,0.0,5.6,7.5,0.0,0.0,0.2378,TCP,1,1,1,0,1.0,0.2,0.0,morning,0.56,0.0,0
357,2,0.02,15004.4,84.1,224.5,179.6,32240.3,0.0238,UDP,1,1,1,0,0.0,6.0,0.5,evening,8.41,0.0,0
0,2,0.0,0.0,22727.3,9.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.3,0.0,night,2272.73,0.0,0
5458,13,5.34,1022.5,2.4,449.4,741.5,549890.1,0.4448,TCP,1,1,1,1,0.0,6.0,0.38,morning,0.24,0.0,0
4,4,0.0,4000.0,83333.3,5.5,2.2,4.8,0.0,OTHER,1,1,1,0,1.0,0.2,0.5,afternoon,8333.33,0.0,0
0,2,0.0,0.0,500000.0,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,evening,50000.0,0.0,0
0,4,100.0,0.0,0.0,6.0,4.4,19.2,33.3,TCP,1,1,1,0,0.5,0.2,0.5,evening,0.0,0.0,0
12,4,0.0,12000.0,72727.3,4.5,2.2,4.8,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,7272.73,0.0,0
30,6,33.03,0.9,0.2,7.0,0.0,0.0,6.6061,OTHER,1,1,1,0,1.0,0.2,0.83,night,0.02,0.0,0
226,4,0.02,9600.3,169.9,81.2,43.8,1920.0,0.0078,UDP,1,1,1,0,0.0,2.7,0.5,morning,16.99,0.0,0
128,4,0.0,128000.0,15625.0,59.0,15.3,235.2,0.0001,UDP,1,1,1,0,0.0,2.0,0.5,afternoon,1562.5,0.0,0
162,6,0.08,2089.0,77.4,60.3,20.0,400.2,0.0155,UDP,1,1,1,0,0.0,2.0,0.33,evening,7.74,0.0,0
0,2,0.1,0.0,21.1,0.0,0.0,0.0,0.095,TCP,1,1,1,1,1.0,0.0,0.5,morning,2.11,0.0,0
0,2,0.0,0.0,23529.4,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,2352.94,0.0,0
0,4,0.01,0.0,307.7,6.0,2.7,7.2,0.0043,TCP,1,1,1,0,0.0,0.2,0.25,afternoon,30.77,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,TCP,1,1,1,1,0.0,0.3,0.0,evening,66666.67,0.0,0
0,4,8.04,0.0,0.5,7.5,0.0,0.0,2.6789,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.05,0.0,0
606,4,0.0,606000.0,14869.9,180.0,145.1,21067.5,0.0001,UDP,1,1,1,0,0.0,6.0,0.5,evening,1486.99,0.0,0
651,20,5.18,125.6,3.9,101.2,246.3,60658.0,0.2729,TCP,1,1,1,1,0.0,3.4,0.4,afternoon,0.39,0.0,0
207,4,56.87,3.6,0.1,84.2,33.8,1141.3,19.0,UDP,1,1,1,0,0.0,2.8,0.5,night,0.01,0.0,0
450,4,0.03,14030.5,124.7,137.2,105.2,11059.2,0.0107,UDP,1,1,1,0,0.0,4.6,0.5,morning,12.47,0.0,0
116,2,0.07,1726.2,29.8,98.0,43.9,1925.3,0.0672,UDP,1,1,1,0,0.0,3.3,0.5,evening,2.98,0.0,0
225,2,0.05,4847.5,43.1,157.5,103.9,10800.0,0.0464,UDP,1,1,1,0,0.0,5.2,0.5,night,4.31,0.0,0
178,4,0.0,178000.0,18867.9,70.0,30.1,907.5,0.0001,UDP,1,1,1,0,0.0,2.3,0.5,afternoon,1886.79,0.0,0
43451,65,1.66,26162.5,39.1,692.1,693.7,481245.7,0.026,TCP,1,1,1,1,0.0,6.0,0.57,night,3.91,0.0,0
33513,70,116.26,288.3,0.6,527.4,811.0,657763.9,1.6849,TCP,1,1,1,1,0.0,6.0,0.5,afternoon,0.06,0.0,0
226,4,0.0,226000.0,18518.5,89.5,37.8,1428.3,0.0001,UDP,1,1,1,0,0.0,3.0,0.5,afternoon,1851.85,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.0,evening,66666.67,0.0,0
6161,45,119.35,51.6,0.4,211.0,554.1,306974.5,2.7125,TCP,1,1,1,1,0.0,6.0,0.47,evening,0.04,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,afternoon,66666.67,0.0,0
0,5,0.04,0.0,139.9,38.0,77.6,6016.7,0.0089,TCP,1,1,1,1,0.0,1.3,0.2,afternoon,13.99,0.0,0
196,4,0.03,6298.6,128.5,84.2,27.9,780.3,0.0104,UDP,1,1,1,0,0.0,2.8,0.5,evening,12.85,0.0,0
292,4,0.05,5420.2,74.2,96.2,63.0,3967.5,0.018,UDP,1,1,1,0,0.0,3.2,0.5,evening,7.42,0.0,0
80,2,0.05,1686.3,42.2,88.0,18.5,341.3,0.0474,UDP,1,1,1,0,0.0,2.9,0.5,morning,4.22,0.0,0
114,2,0.03,3765.4,66.1,109.0,35.8,1281.3,0.0303,UDP,1,1,1,0,0.0,3.6,0.5,afternoon,6.61,0.0,0
6,2,0.0,6000.0,57142.9,5.0,2.3,5.3,0.0,OTHER,1,1,1,0,0.0,0.2,0.5,night,5714.29,0.0,0
200,4,0.05,4089.2,81.8,74.0,37.2,1387.2,0.0163,UDP,1,1,1,0,0.0,2.5,0.5,night,8.18,0.0,0
504,14,9.92,50.8,1.4,113.2,181.8,33049.7,0.7628,TCP,1,1,1,1,0.0,3.8,0.5,morning,0.14,0.0,0
216,4,0.0,216000.0,25316.5,111.0,17.5,307.2,0.0001,UDP,1,1,1,0,0.0,3.7,0.5,night,2531.65,0.0,0
192,4,0.03,5500.3,114.6,78.0,30.7,940.8,0.0116,UDP,1,1,1,0,0.0,2.6,0.5,evening,11.46,0.0,0
11595,12,98.36,117.9,0.1,999.1,2466.7,6084367.7,8.9419,TCP,1,1,1,0,0.0,6.0,0.5,night,0.01,0.0,0
276,4,0.11,2405.6,34.9,105.8,48.7,2376.3,0.0382,UDP,1,1,1,0,0.0,3.5,0.5,afternoon,3.49,0.0,0
6,2,0.0,6000.0,62500.0,3.0,3.5,12.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,6250.0,0.0,0
11607,8,1.83,6350.0,4.4,1454.1,3350.6,11200000.0,0.2611,TCP,1,1,1,0,0.0,6.0,0.62,evening,0.44,0.0,0
12,4,0.0,12000.0,55555.6,4.5,2.2,4.8,0.0,OTHER,1,1,1,0,0.0,0.1,0.5,night,5555.56,0.0,0
46,6,4.5,10.2,1.3,35.8,21.7,470.2,0.9005,TCP,1,1,1,1,0.5,1.2,0.17,evening,0.13,0.0,0
11607,15,73.76,157.4,0.2,778.3,1754.3,3077725.6,5.2687,TCP,1,1,1,0,1.0,6.0,0.4,afternoon,0.02,0.0,0
