total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
0,2,0.0,0.0,2098.6,0.0,0.0,0.0,0.001,TCP,1,1,1,0,1.0,0.0,0.0,evening,209.86,0.0,0
0,2,0.0,0.0,1926.8,0.0,0.0,0.0,0.001,TCP,1,1,1,0,1.0,0.0,0.0,morning,192.68,0.0,0
11601,7,1.06,10965.7,6.6,1661.0,2786.3,7763243.7,0.1763,TCP,1,1,1,0,0.0,6.0,0.57,afternoon,0.66,0.0,0
11607,8,0.06,186466.8,128.5,1454.1,2554.2,6523729.3,0.0089,TCP,1,1,1,0,0.0,6.0,0.62,evening,12.85,0.0,0
11595,12,85.01,136.4,0.1,997.2,2243.7,5034287.9,7.7278,TCP,1,1,1,0,1.0,6.0,0.42,afternoon,0.01,0.0,0
11595,14,85.32,135.9,0.2,874.5,1612.3,2599529.7,6.5627,TCP,1,1,1,0,0.0,6.0,0.5,evening,0.02,0.0,0
11607,7,1.86,6253.6,3.8,1661.9,4097.5,16800000.0,0.3093,TCP,1,1,1,0,0.0,6.0,0.57,evening,0.38,0.0,0
11601,7,0.04,295499.1,178.3,1661.0,3114.0,9696700.8,0.0065,TCP,1,1,1,0,0.0,6.0,0.57,night,17.83,0.0,0
0,4,0.01,0.0,322.5,4.5,3.3,10.8,0.0041,TCP,1,1,1,0,0.0,0.1,0.5,evening,32.25,0.0,0
11595,16,101.55,114.2,0.2,747.8,1701.6,2895394.6,6.7701,TCP,1,1,1,0,1.0,6.0,0.38,evening,0.02,0.0,0
0,5,11.99,0.0,0.4,7.2,0.0,0.0,2.9967,TCP,1,1,1,0,1.0,0.2,0.0,morning,0.04,0.0,0
11601,8,1.84,6292.9,4.3,1453.4,1980.7,3923213.1,0.2634,TCP,1,1,1,0,0.0,6.0,0.62,evening,0.43,0.0,0
11595,13,98.24,118.0,0.1,918.0,1667.1,2779181.8,8.1867,TCP,1,1,1,0,1.0,6.0,0.46,afternoon,0.01,0.0,0
11595,12,99.11,117.0,0.1,1000.3,1714.2,2938333.4,9.0104,TCP,1,1,1,0,0.0,6.0,0.58,evening,0.01,0.0,0
11601,7,0.05,236924.3,143.0,1661.0,3114.0,9696700.8,0.0082,TCP,1,1,1,0,0.0,6.0,0.57,afternoon,14.3,0.0,0
11595,14,99.53,116.5,0.1,857.9,1618.6,2619922.8,7.6565,TCP,1,1,1,0,1.0,6.0,0.5,morning,0.01,0.0,0
11595,14,85.63,135.4,0.2,853.6,1314.2,1727208.0,6.5866,TCP,1,1,1,0,1.0,6.0,0.5,morning,0.02,0.0,0
11595,12,84.89,136.6,0.1,1000.3,1713.7,2936869.8,7.7168,TCP,1,1,1,0,1.0,6.0,0.5,evening,0.01,0.0,0
0,6,0.01,0.0,998.3,0.0,0.0,0.0,0.0012,TCP,1,1,1,0,1.0,0.0,0.0,afternoon,99.83,0.0,0
11601,13,81.96,141.5,0.2,897.2,1774.9,3150292.4,6.8303,TCP,1,1,1,0,1.0,6.0,0.38,afternoon,0.02,0.0,0
11607,13,73.81,157.3,0.2,897.6,2705.0,7317264.4,6.1508,TCP,1,1,1,0,1.0,6.0,0.38,afternoon,0.02,0.0,0
11607,14,82.2,141.2,0.2,833.5,1627.5,2648631.8,6.3234,TCP,1,1,1,0,1.0,6.0,0.43,night,0.02,0.0,0
0,5,2.24,0.0,2.2,7.2,0.0,0.0,0.5603,TCP,1,1,1,0,1.0,0.2,0.0,evening,0.22,0.0,0
11595,14,98.43,117.8,0.1,852.9,1524.4,2323796.1,7.5712,TCP,1,1,1,0,0.0,6.0,0.57,evening,0.01,0.0,0
11601,14,82.93,139.9,0.2,833.1,1434.6,2057995.8,6.3791,TCP,1,1,1,0,1.0,6.0,0.43,night,0.02,0.0,0
0,2,28.11,0.0,0.1,0.0,0.0,0.0,28.1,TCP,1,1,1,0,1.0,0.0,0.0,night,0.01,0.0,0
11607,7,0.59,19653.9,11.9,1661.9,4097.5,16800000.0,0.0984,TCP,1,1,1,0,0.0,6.0,0.57,morning,1.19,0.0,0
11595,12,98.31,117.9,0.1,996.2,3205.8,10300000.0,8.9372,TCP,1,1,1,0,1.0,6.0,0.33,afternoon,0.01,0.0,0
11601,9,0.12,97034.8,75.3,1291.9,1645.2,2706820.5,0.0149,TCP,1,1,1,0,0.0,6.0,0.67,evening,7.53,0.0,0
0,2,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,night,200000.0,0.0,0
0,4,8.8,0.0,0.5,7.5,0.0,0.0,2.9346,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.05,0.0,0
11607,8,1.23,9469.3,6.5,1454.1,2650.6,7025604.3,0.1751,TCP,1,1,1,0,0.0,6.0,0.62,evening,0.65,0.0,0
0,2,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,afternoon,40000.0,0.0,0
0,6,6.1,0.0,1.0,7.0,0.0,0.0,1.221,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.1,0.0,0
11607,8,1.41,8229.6,5.7,1453.4,2226.7,4957988.1,0.2015,TCP,1,1,1,0,0.0,6.0,0.75,evening,0.57,0.0,0
11595,13,100.47,115.4,0.1,919.4,1665.3,2773189.6,8.3726,TCP,1,1,1,0,1.0,6.0,0.54,morning,0.01,0.0,0
11595,15,98.72,117.5,0.2,796.9,1578.8,2492604.6,7.0516,TCP,1,1,1,0,1.0,6.0,0.4,morning,0.02,0.0,0
11595,14,85.03,136.4,0.2,852.4,1620.0,2624560.3,6.541,TCP,1,1,1,0,1.0,6.0,0.5,morning,0.02,0.0,0
11595,12,98.74,117.4,0.1,997.2,2466.0,6081120.4,8.9766,TCP,1,1,1,0,0.0,6.0,0.5,night,0.01,0.0,0
0,2,13.09,0.0,0.2,534.0,0.0,0.0,13.1,TCP,1,1,1,0,0.5,6.0,0.0,night,0.02,0.0,0
11601,7,0.04,275335.8,166.1,1661.0,3114.0,9696700.8,0.007,TCP,1,1,1,0,0.0,6.0,0.57,evening,16.61,0.0,0
11601,13,82.48,140.7,0.2,897.6,2402.7,5773033.7,6.8731,TCP,1,1,1,0,1.0,6.0,0.31,afternoon,0.02,0.0,0
11595,15,85.95,134.9,0.2,815.4,1571.5,2469582.3,6.1396,TCP,1,1,1,0,1.0,6.0,0.4,evening,0.02,0.0,0
11601,7,0.06,198752.8,119.9,1661.0,3114.0,9696700.8,0.0097,TCP,1,1,1,0,0.0,6.0,0.57,evening,11.99,0.0,0
11607,8,0.55,21280.0,14.7,1454.1,2650.6,7025604.3,0.0779,TCP,1,1,1,0,0.0,6.0,0.62,afternoon,1.47,0.0,0
11601,14,90.08,128.8,0.2,833.1,1633.1,2667024.4,6.9289,TCP,1,1,1,0,1.0,6.0,0.43,night,0.02,0.0,0
11607,9,1.53,7563.3,5.9,1292.6,2138.3,4572451.6,0.1918,TCP,1,1,1,0,0.0,6.0,0.67,night,0.59,0.0,0
11601,7,0.03,352036.2,212.4,1661.0,3544.7,12600000.0,0.0055,TCP,1,1,1,0,0.0,6.0,0.57,evening,21.24,0.0,0
11595,13,98.71,117.5,0.1,919.9,2169.7,4707746.8,8.2256,TCP,1,1,1,0,1.0,6.0,0.38,afternoon,0.01,0.0,0
11595,15,98.73,117.4,0.2,796.6,1578.9,2492865.0,7.052,TCP,1,1,1,0,1.0,6.0,0.4,morning,0.02,0.0,0
11595,15,87.53,132.5,0.2,799.5,1578.8,2492539.3,6.2521,TCP,1,1,1,0,1.0,6.0,0.4,morning,0.02,0.0,0
11595,12,85.25,136.0,0.1,996.6,2243.9,5034932.7,7.7504,TCP,1,1,1,0,1.0,6.0,0.42,night,0.01,0.0,0
0,4,7.17,0.0,0.6,7.5,0.0,0.0,2.3897,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.06,0.0,0
11601,8,0.02,521065.4,359.3,1453.4,2460.7,6054813.1,0.0032,TCP,1,1,1,0,0.0,6.0,0.62,afternoon,35.93,0.0,0
0,5,9.58,0.0,0.5,7.2,0.0,0.0,2.3939,TCP,1,1,1,0,1.0,0.2,0.0,evening,0.05,0.0,0
0,2,0.0,0.0,2074.7,0.0,0.0,0.0,0.001,TCP,1,1,1,0,1.0,0.0,0.0,evening,207.47,0.0,0
0,5,0.0,0.0,5112.5,0.0,0.0,0.0,0.0002,TCP,1,1,1,0,1.0,0.0,0.0,night,511.25,0.0,0
0,4,1.82,0.0,2.2,7.5,0.0,0.0,0.6067,TCP,1,1,1,0,1.0,0.2,0.0,evening,0.22,0.0,0
11595,11,85.75,135.2,0.1,1088.8,2559.2,6549712.8,8.575,TCP,1,1,1,0,0.0,6.0,0.55,night,0.01,0.0,0
11601,12,100.8,115.1,0.1,971.9,2174.9,4730234.0,9.1641,TCP,1,1,1,0,1.0,6.0,0.33,morning,0.01,0.0,0
11595,15,98.62,117.6,0.2,797.1,1486.8,2210480.9,7.0446,TCP,1,1,1,0,1.0,6.0,0.47,evening,0.02,0.0,0
0,4,2.93,0.0,1.4,7.5,0.0,0.0,0.9753,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.14,0.0,0
11607,14,78.31,148.2,0.2,833.9,2115.4,4475053.1,6.0241,TCP,1,1,1,0,1.0,6.0,0.36,night,0.02,0.0,0
0,4,24.82,0.0,0.2,7.5,0.0,0.0,8.2728,TCP,1,1,1,0,1.0,0.2,0.0,morning,0.02,0.0,0
11607,9,0.27,43173.9,33.5,1292.6,2138.3,4572451.6,0.0336,TCP,1,1,1,0,0.0,6.0,0.67,night,3.35,0.0,0
11595,13,83.83,138.3,0.2,919.7,2093.8,4384151.2,6.9856,TCP,1,1,1,0,0.0,6.0,0.46,night,0.02,0.0,0
11607,10,0.09,132892.9,114.5,1163.3,1607.0,2582590.7,0.0097,TCP,1,1,1,0,0.0,6.0,0.7,morning,11.45,0.0,0
11601,7,0.78,14954.3,9.0,1661.0,3114.0,9696700.8,0.1293,TCP,1,1,1,0,0.0,6.0,0.57,afternoon,0.9,0.0,0
11601,9,1.71,6778.8,5.3,1291.9,1918.8,3681776.0,0.2139,TCP,1,1,1,0,0.0,6.0,0.67,night,0.53,0.0,0
0,5,0.52,0.0,9.5,7.2,0.0,0.0,0.1311,TCP,1,1,1,0,1.0,0.2,0.0,night,0.95,0.0,0
11595,12,85.38,135.8,0.1,992.7,1717.0,2948062.7,7.7617,TCP,1,1,1,0,1.0,6.0,0.5,morning,0.01,0.0,0
11632,14,18.5,628.7,0.8,883.1,2035.4,4142675.4,1.4232,TCP,1,1,1,0,0.0,6.0,0.36,afternoon,0.08,0.0,0
11595,13,83.86,138.3,0.2,920.6,1458.0,2125845.8,6.9886,TCP,1,1,1,0,0.0,6.0,0.62,afternoon,0.02,0.0,0
11601,8,1.24,9389.3,6.5,1453.4,1980.7,3923213.1,0.1765,TCP,1,1,1,0,0.0,6.0,0.62,morning,0.65,0.0,0
0,3,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,afternoon,75000.0,0.0,0
11595,14,100.21,115.7,0.1,856.2,1421.7,2021225.0,7.7085,TCP,1,1,1,0,0.0,6.0,0.57,evening,0.01,0.0,0
0,5,10.66,0.0,0.5,7.2,0.0,0.0,2.6649,TCP,1,1,1,0,1.0,0.2,0.0,morning,0.05,0.0,0
11595,15,85.37,135.8,0.2,817.9,1381.4,1908241.4,6.0977,TCP,1,1,1,0,1.0,6.0,0.4,morning,0.02,0.0,0
0,3,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,night,75000.0,0.0,0
11595,14,86.86,133.5,0.2,857.0,1796.9,3228763.8,6.6818,TCP,1,1,1,0,1.0,6.0,0.43,evening,0.02,0.0,0
0,4,9.22,0.0,0.4,7.5,0.0,0.0,3.0732,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.04,0.0,0
11595,15,101.44,114.3,0.1,846.0,1559.7,2432670.1,7.246,TCP,1,1,1,0,1.0,6.0,0.4,afternoon,0.01,0.0,0
0,2,0.0,0.0,2072.5,0.0,0.0,0.0,0.001,TCP,1,1,1,0,1.0,0.0,0.0,morning,207.25,0.0,0
11601,8,0.87,13283.5,9.2,1453.4,2111.0,4456113.1,0.1248,TCP,1,1,1,0,0.0,6.0,0.62,night,0.92,0.0,0
0,3,21.0,0.0,0.1,3.3,2.9,8.3,10.5,TCP,1,1,1,0,0.5,0.1,0.33,night,0.01,0.0,0
11595,16,85.82,135.1,0.2,749.7,1701.2,2894153.9,5.7213,TCP,1,1,1,0,1.0,6.0,0.38,evening,0.02,0.0,0
11595,14,99.16,116.9,0.1,851.1,1878.0,3526702.8,7.6277,TCP,1,1,1,0,1.0,6.0,0.43,morning,0.01,0.0,0
0,4,0.01,0.0,500.0,6.0,2.7,7.2,0.0027,TCP,1,1,1,0,0.0,0.2,0.25,afternoon,50.0,0.0,0
11601,13,99.94,116.1,0.1,897.2,1774.9,3150292.4,8.3284,TCP,1,1,1,0,1.0,6.0,0.38,night,0.01,0.0,0
1375,2,0.0,1375000.0,400000.0,693.5,790.4,624720.3,0.0,TCP,1,1,1,0,1.0,6.0,0.5,night,40000.0,0.0,0
11595,9,0.03,345737.5,268.4,1327.3,1886.9,3560425.6,0.0042,TCP,1,1,1,0,0.0,6.0,0.67,evening,26.84,0.0,0
11607,13,100.14,115.9,0.1,898.1,3097.3,9592974.5,8.3447,TCP,1,1,1,0,1.0,6.0,0.31,night,0.01,0.0,0
11595,17,101.27,114.5,0.2,735.9,1216.6,1480227.4,6.3295,TCP,1,1,1,0,1.0,6.0,0.41,evening,0.02,0.0,0
0,5,4.61,0.0,1.1,7.2,0.0,0.0,1.1517,TCP,1,1,1,0,1.0,0.2,0.0,morning,0.11,0.0,0
11595,9,0.15,78591.0,61.0,1333.1,1884.4,3550947.7,0.0184,TCP,1,1,1,0,0.0,6.0,0.67,evening,6.1,0.0,0
11607,9,1.41,8227.0,6.4,1292.6,2138.3,4572451.6,0.1764,TCP,1,1,1,0,0.0,6.0,0.67,night,0.64,0.0,0
11607,9,0.28,41742.3,32.4,1292.6,1904.0,3625073.8,0.0348,TCP,1,1,1,0,0.0,6.0,0.67,morning,3.24,0.0,0
0,2,0.0,0.0,41666.7,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,evening,4166.67,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,evening,66666.67,0.0,0
11607,12,82.19,141.2,0.1,972.4,3214.2,10300000.0,7.472,TCP,1,1,1,0,1.0,6.0,0.33,morning,0.01,0.0,0
11595,14,97.66,118.7,0.1,854.9,1620.9,2627255.8,7.5122,TCP,1,1,1,0,1.0,6.0,0.43,morning,0.01,0.0,0
11607,8,1.34,8662.9,6.0,1454.1,2650.6,7025604.3,0.1914,TCP,1,1,1,0,0.0,6.0,0.62,evening,0.6,0.0,0
11607,9,1.26,9185.4,7.1,1292.6,2131.9,4544873.8,0.158,TCP,1,1,1,0,0.0,6.0,0.67,night,0.71,0.0,0
0,5,0.0,0.0,1256.9,0.0,0.0,0.0,0.001,TCP,1,1,1,0,1.0,0.0,0.0,evening,125.69,0.0,0
11595,13,99.2,116.9,0.1,920.2,1458.5,2127292.9,8.2668,TCP,1,1,1,0,1.0,6.0,0.54,evening,0.01,0.0,0
11595,11,98.09,118.2,0.1,1086.6,2245.0,5039984.4,9.8089,TCP,1,1,1,0,1.0,6.0,0.36,morning,0.01,0.0,0
11595,12,99.2,116.9,0.1,996.7,1909.9,3647656.2,9.0183,TCP,1,1,1,0,1.0,6.0,0.5,morning,0.01,0.0,0
11607,8,0.54,21357.8,14.7,1454.1,2662.3,7087654.3,0.0776,TCP,1,1,1,0,0.0,6.0,0.62,afternoon,1.47,0.0,0
11607,9,0.08,145911.9,113.1,1292.6,2138.3,4572451.6,0.0099,TCP,1,1,1,0,0.0,6.0,0.67,evening,11.31,0.0,0
11595,16,99.6,116.4,0.2,748.4,1450.7,2104456.2,6.6399,TCP,1,1,1,0,1.0,6.0,0.44,night,0.02,0.0,0
11595,12,98.35,117.9,0.1,995.9,1498.1,2244350.9,8.9408,TCP,1,1,1,0,0.0,6.0,0.58,night,0.01,0.0,0
11595,12,98.8,117.4,0.1,995.8,2395.0,5736067.0,8.9819,TCP,1,1,1,0,0.0,6.0,0.5,night,0.01,0.0,0
11601,8,1.77,6539.2,4.5,1453.4,2460.7,6054813.1,0.2534,TCP,1,1,1,0,0.0,6.0,0.62,afternoon,0.45,0.0,0
11601,8,0.14,84536.3,58.3,1453.4,2111.0,4456113.1,0.0196,TCP,1,1,1,0,0.0,6.0,0.62,night,5.83,0.0,0
11595,15,68.22,170.0,0.2,797.3,1578.0,2490223.7,4.873,TCP,1,1,1,0,1.0,6.0,0.4,afternoon,0.02,0.0,0
11601,8,1.19,9754.4,6.7,1453.4,2866.6,8217438.1,0.1699,TCP,1,1,1,0,0.0,6.0,0.62,afternoon,0.67,0.0,0
11595,13,116.9,99.2,0.1,916.8,1667.5,2780690.1,9.742,TCP,1,1,1,0,1.0,6.0,0.46,morning,0.01,0.0,0
11595,12,98.69,117.5,0.1,994.8,1714.4,2939314.4,8.9722,TCP,1,1,1,0,0.0,6.0,0.58,night,0.01,0.0,0
11595,12,84.88,136.6,0.1,1000.4,1907.8,3639800.8,7.7164,TCP,1,1,1,0,0.0,6.0,0.58,night,0.01,0.0,0
0,5,8.19,0.0,0.6,7.2,0.0,0.0,2.0463,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.06,0.0,0
11607,8,1.25,9264.3,6.4,1454.1,2650.6,7025604.3,0.179,TCP,1,1,1,0,0.0,6.0,0.62,night,0.64,0.0,0
11595,15,99.21,116.9,0.2,817.7,1381.5,1908471.1,7.0866,TCP,1,1,1,0,1.0,6.0,0.4,night,0.02,0.0,0
11595,9,0.15,77058.0,59.8,1325.2,1887.9,3564023.6,0.0188,TCP,1,1,1,0,0.0,6.0,0.67,night,5.98,0.0,0
11607,13,92.69,125.2,0.1,897.6,2726.1,7431818.3,7.7238,TCP,1,1,1,0,1.0,6.0,0.38,evening,0.01,0.0,0
11595,17,100.55,115.3,0.2,769.6,1302.7,1696993.0,6.2844,TCP,1,1,1,0,1.0,6.0,0.35,night,0.02,0.0,0
0,4,3.4,0.0,1.2,7.5,0.0,0.0,1.132,TCP,1,1,1,0,1.0,0.2,0.0,night,0.12,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,night,66666.67,0.0,0
11595,12,84.91,136.6,0.1,997.6,1497.5,2242444.0,7.7191,TCP,1,1,1,0,0.0,6.0,0.58,afternoon,0.01,0.0,0
0,2,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,morning,50000.0,0.0,0
0,2,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,afternoon,200000.0,0.0,0
11595,14,100.93,114.9,0.1,898.5,1602.5,2567851.1,7.7637,TCP,1,1,1,0,0.0,6.0,0.43,morning,0.01,0.0,0
11607,8,0.62,18815.9,13.0,1454.1,2662.3,7087654.3,0.0881,TCP,1,1,1,0,0.0,6.0,0.62,evening,1.3,0.0,0
11595,12,98.36,117.9,0.1,1001.2,2245.6,5042929.8,8.9414,TCP,1,1,1,0,1.0,6.0,0.42,morning,0.01,0.0,0
11595,14,98.87,117.3,0.1,851.4,1526.0,2328585.4,7.6054,TCP,1,1,1,0,1.0,6.0,0.43,night,0.01,0.0,0
11595,12,101.02,114.8,0.1,1001.2,1713.9,2937453.8,9.1837,TCP,1,1,1,0,0.0,6.0,0.58,evening,0.01,0.0,0
0,2,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,night,200000.0,0.0,0
0,4,0.02,0.0,249.3,4.5,3.3,10.8,0.0053,TCP,1,1,1,0,0.0,0.1,0.5,morning,24.93,0.0,0
11607,9,1.5,7738.0,6.0,1292.6,1904.0,3625073.8,0.1875,TCP,1,1,1,0,0.0,6.0,0.67,night,0.6,0.0,0
0,2,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.0,0.0,evening,200000.0,0.0,0
11595,13,98.73,117.4,0.1,922.4,1342.6,1802608.4,8.2273,TCP,1,1,1,0,1.0,6.0,0.54,morning,0.01,0.0,0
0,4,9.81,0.0,0.4,7.5,0.0,0.0,3.2709,TCP,1,1,1,0,1.0,0.2,0.0,afternoon,0.04,0.0,0
11607,8,1.62,7175.9,4.9,1454.1,2650.6,7025604.3,0.2311,TCP,1,1,1,0,0.0,6.0,0.62,evening,0.49,0.0,0
