total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
0,2,0.0,0.0,2000000.0,3.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.0,night,200000.0,0.0,0
0,2,0.0,0.0,6116.2,0.0,0.0,0.0,0.0003,OTHER,1,1,1,0,1.0,0.0,0.0,night,611.62,0.0,0
0,2,0.0,0.0,35087.7,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,3508.77,0.0,0
2756,10,10.44,263.9,1.0,322.7,551.3,303896.1,1.1604,TCP,1,1,1,0,0.0,6.0,0.5,night,0.1,0.0,0
302,6,0.21,1439.0,28.6,74.5,59.5,3543.8,0.042,UDP,1,1,1,0,0.0,2.5,0.33,afternoon,2.86,0.0,0
19352,34,9.77,1981.3,3.5,620.1,743.0,551999.2,0.296,TCP,1,1,1,1,0.0,6.0,0.56,night,0.35,0.0,0
157,10,5.56,28.3,1.8,48.1,75.2,5659.8,0.6175,TCP,1,1,1,1,0.0,1.6,0.4,night,0.18,0.0,0
26,10,0.05,533.1,205.0,1162.7,1315.8,1731215.8,0.0054,OTHER,1,1,1,0,0.0,6.0,0.2,night,20.5,0.0,0
2277,7,0.36,6287.3,19.3,386.9,792.3,627757.1,0.0604,TCP,1,1,1,0,0.0,6.0,0.57,evening,1.93,0.0,0
4095,15,5.48,747.9,2.7,298.5,505.4,255468.4,0.3911,TCP,1,1,1,1,0.0,6.0,0.4,morning,0.27,0.0,0
0,2,0.0,0.0,40816.3,3.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.0,morning,4081.63,0.0,0
373,12,10.7,34.9,1.1,98.9,151.7,23026.1,0.9725,TCP,1,1,1,1,0.0,3.3,0.42,evening,0.11,0.0,0
6750,25,10.37,650.7,2.4,299.1,524.0,274592.4,0.4322,TCP,1,1,1,1,0.0,6.0,0.48,evening,0.24,0.0,0
188,4,0.0,188000.0,23809.5,80.0,27.4,750.0,0.0001,UDP,1,1,1,0,0.0,2.7,0.5,morning,2380.95,0.0,0
168,11,5.78,29.1,1.9,73.0,150.8,22755.4,0.5781,TCP,1,1,1,1,0.0,2.4,0.36,evening,0.19,0.0,0
0,2,0.02,0.0,91.3,9.0,0.0,0.0,0.0219,TCP,1,1,1,0,1.0,0.3,0.0,afternoon,9.13,0.0,0
262,4,0.09,3002.5,45.8,93.2,51.5,2650.8,0.0291,UDP,1,1,1,0,0.0,3.1,0.5,evening,4.58,0.0,0
660,27,60.69,10.9,0.4,55.5,124.7,15556.4,2.3343,TCP,1,1,1,1,0.0,1.8,0.48,evening,0.04,0.0,0
5030,44,102.42,49.1,0.4,155.7,320.8,102921.3,2.3818,TCP,1,1,1,1,0.0,5.2,0.57,evening,0.04,0.0,0
17771,59,110.64,160.6,0.5,334.7,562.3,316135.5,1.9077,TCP,1,1,1,1,0.0,6.0,0.54,night,0.05,0.0,0
222,2,0.0,222000.0,2193.0,205.0,73.9,5461.3,0.0009,UDP,1,1,1,0,0.0,6.0,0.5,afternoon,219.3,0.0,0
68109,67,0.22,313724.7,308.6,1035.7,1113.0,1238787.1,0.0033,TCP,1,1,1,1,0.0,6.0,0.6,morning,30.86,0.0,0
24,6,4.31,5.6,1.4,462.3,668.6,447016.2,0.862,OTHER,1,1,1,0,0.5,6.0,0.83,evening,0.14,0.0,0
25024,32,90.12,277.7,0.4,800.2,1035.3,1071867.5,2.9072,TCP,1,1,1,0,0.0,6.0,0.56,night,0.04,0.0,0
256,4,0.02,10632.6,166.1,96.2,46.6,2167.5,0.008,UDP,1,1,1,0,0.0,3.2,0.5,evening,16.61,0.0,0
0,2,0.0,0.0,1000000.0,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,morning,100000.0,0.0,0
6,2,0.03,210.8,70.3,9.0,0.0,0.0,0.0285,TCP,1,1,1,1,1.0,0.3,0.5,evening,7.03,0.0,0
91,2,0.21,439.4,9.7,88.5,27.7,768.0,0.2071,UDP,1,1,1,0,0.0,3.0,0.5,morning,0.97,0.0,0
256,6,0.21,1247.8,29.2,71.8,45.4,2059.3,0.041,UDP,1,1,1,0,0.0,2.4,0.33,evening,2.92,0.0,0
276,4,0.08,3647.4,52.9,98.2,54.2,2940.3,0.0252,UDP,1,1,1,0,0.0,3.3,0.5,evening,5.29,0.0,0
212,4,0.08,2792.6,52.7,87.5,32.9,1080.0,0.0253,UDP,1,1,1,0,0.0,2.9,0.5,afternoon,5.27,0.0,0
0,2,0.0,0.0,23529.4,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,morning,2352.94,0.0,0
356,8,0.03,11335.4,254.7,63.9,30.6,934.4,0.0045,UDP,1,1,1,0,0.0,2.1,0.5,night,25.47,0.0,0
0,2,0.0,0.0,18181.8,0.0,0.0,0.0,0.0001,TCP,1,1,1,1,1.0,0.0,0.0,morning,1818.18,0.0,0
0,4,5.41,0.0,0.7,3.0,3.3,10.8,1.8019,TCP,1,1,1,0,0.0,0.1,0.25,morning,0.07,0.0,0
0,2,0.0,0.0,666666.7,31.0,17.9,320.3,0.0,OTHER,1,1,1,0,0.5,1.0,0.0,night,66666.67,0.0,0
0,4,0.12,0.0,34.5,0.0,0.0,0.0,0.0387,OTHER,1,1,1,0,1.0,0.0,0.25,evening,3.45,0.0,0
216,4,0.0,216000.0,23529.4,77.2,42.2,1778.7,0.0001,UDP,1,1,1,0,0.0,2.6,0.5,evening,2352.94,0.0,0
4613,28,116.95,39.4,0.2,198.9,378.6,143362.3,4.3315,TCP,1,1,1,1,0.0,6.0,0.5,afternoon,0.02,0.0,0
0,3,0.07,0.0,40.2,6.0,3.0,9.0,0.0373,TCP,1,1,1,1,0.0,0.2,0.33,evening,4.02,0.0,0
0,2,0.0,0.0,40816.3,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.0,night,4081.63,0.0,0
4949,43,117.1,42.3,0.4,151.3,444.5,197552.8,2.7881,TCP,1,1,1,1,0.0,5.0,0.51,morning,0.04,0.0,0
146,4,0.05,2882.5,79.0,63.5,20.3,410.7,0.0169,UDP,1,1,1,0,0.0,2.1,0.5,night,7.9,0.0,0
130,4,0.0,130000.0,25641.0,69.2,8.8,76.8,0.0001,UDP,1,1,1,0,0.0,2.3,0.5,afternoon,2564.1,0.0,0
151,2,0.06,2488.7,33.0,120.5,61.2,3745.3,0.0607,UDP,1,1,1,0,0.0,4.0,0.5,morning,3.3,0.0,0
356,2,0.06,5813.8,32.7,223.0,179.6,32240.3,0.0612,UDP,1,1,1,0,0.0,6.0,0.5,night,3.27,0.0,0
0,2,0.0,0.0,2000000.0,617.0,356.2,126896.3,0.0,OTHER,1,1,1,0,0.5,6.0,0.0,night,200000.0,0.0,0
90,2,0.03,2964.0,65.9,107.0,16.2,261.3,0.0304,UDP,1,1,1,0,0.0,3.6,0.5,night,6.59,0.0,0
122,2,0.02,5046.5,82.7,105.0,45.0,2028.0,0.0242,UDP,1,1,1,0,0.0,3.5,0.5,night,8.27,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.0,evening,66666.67,0.0,0
268,8,0.03,8554.9,255.4,65.4,8.4,71.1,0.0045,UDP,1,1,1,0,0.0,2.2,0.5,morning,25.54,0.0,0
90,2,0.05,1952.0,43.4,84.0,29.4,867.0,0.0461,UDP,1,1,1,0,0.0,2.8,0.5,night,4.34,0.0,0
248,6,90.64,2.7,0.1,77.0,20.6,422.7,18.1277,UDP,1,1,1,0,0.0,2.6,0.5,morning,0.01,0.0,0
7780,21,15.61,498.3,1.3,418.7,561.5,315286.5,0.7806,TCP,1,1,1,1,0.0,6.0,0.57,morning,0.13,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,TCP,1,1,1,1,0.0,0.3,0.0,night,66666.67,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.0,morning,66666.67,0.0,0
150,4,0.06,2393.9,63.8,61.5,23.6,554.7,0.0209,UDP,1,1,1,0,0.0,2.0,0.5,night,6.38,0.0,0
62,16,97.92,0.6,0.2,730.1,1543.8,2383275.0,6.5282,OTHER,1,1,1,0,1.0,6.0,0.56,afternoon,0.02,0.0,0
6,3,0.0,6000.0,46153.8,22.7,16.4,267.3,0.0,OTHER,1,1,1,0,0.5,0.8,0.33,morning,4615.38,0.0,0
316,8,0.05,6914.5,175.1,60.8,23.7,562.5,0.0065,UDP,1,1,1,0,0.0,2.0,0.5,afternoon,17.51,0.0,0
185,2,0.06,2990.6,32.3,149.5,73.9,5461.3,0.0619,UDP,1,1,1,0,0.0,5.0,0.5,afternoon,3.23,0.0,0
0,3,0.0,0.0,11718.8,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.0,evening,1171.88,0.0,0
0,3,0.0,0.0,1645.6,8.0,0.0,0.0,0.0009,OTHER,1,1,1,0,1.0,0.3,0.0,morning,164.56,0.0,0
146,4,0.0,146000.0,27777.8,67.2,17.5,307.2,0.0,UDP,1,1,1,0,0.0,2.2,0.5,night,2777.78,0.0,0
6,4,0.0,5560.7,3707.1,13.8,11.2,125.0,0.0004,OTHER,1,1,1,0,1.0,0.5,0.25,morning,370.71,0.0,0
192,2,0.04,5210.2,54.3,160.0,73.9,5461.3,0.0369,UDP,1,1,1,0,0.0,5.3,0.5,morning,5.43,0.0,0
0,21,0.01,0.0,2071.0,947.5,1123.0,1261084.1,0.0005,OTHER,1,1,1,0,0.0,6.0,0.29,afternoon,207.1,0.0,0
0,2,0.0,0.0,2000000.0,3.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.0,night,200000.0,0.0,0
0,2,0.02,0.0,114.2,9.0,0.0,0.0,0.0175,OTHER,1,1,1,0,1.0,0.3,0.0,afternoon,11.42,0.0,0
0,4,5.14,0.0,0.8,3.0,3.3,10.8,1.715,TCP,1,1,1,0,0.0,0.1,0.25,night,0.08,0.0,0
470,4,0.0,470000.0,18018.0,143.8,109.5,12000.0,0.0001,UDP,1,1,1,0,0.0,4.8,0.5,night,1801.8,0.0,0
12,3,0.0,12000.0,33707.9,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,morning,3370.79,0.0,0
174,4,0.21,811.1,18.6,64.5,32.3,1044.3,0.0715,UDP,1,1,1,0,0.0,2.1,0.5,morning,1.86,0.0,0
72,2,0.03,2311.2,64.2,80.0,16.2,261.3,0.0312,UDP,1,1,1,0,0.0,2.7,0.5,evening,6.42,0.0,0
5048,13,4.46,1132.5,2.9,412.9,585.5,342757.3,0.3715,TCP,1,1,1,1,0.0,6.0,0.54,evening,0.29,0.0,0
230,4,0.0,230000.0,25477.7,92.8,37.2,1387.2,0.0001,UDP,1,1,1,0,0.0,3.1,0.5,morning,2547.77,0.0,0
3418,22,0.09,38652.9,248.8,193.7,356.9,127376.6,0.0042,TCP,1,1,1,1,0.0,6.0,0.41,evening,24.88,0.0,0
0,2,0.0,0.0,44444.4,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,4444.44,0.0,0
36,7,10.31,3.5,0.7,6.9,0.0,0.0,1.7175,OTHER,1,1,1,0,1.0,0.2,0.86,morning,0.07,0.0,0
120,4,0.0,120000.0,23121.4,63.0,8.8,76.8,0.0001,UDP,1,1,1,0,0.0,2.1,0.5,evening,2312.14,0.0,0
306,4,0.0,306000.0,15267.2,114.8,55.9,3121.2,0.0001,UDP,1,1,1,0,0.0,3.8,0.5,night,1526.72,0.0,0
0,3,0.0,0.0,600000.0,16.3,12.5,156.2,0.0,OTHER,1,1,1,0,1.0,0.5,0.0,night,60000.0,0.0,0
30,6,5.19,5.8,1.2,7.0,0.0,0.0,1.0371,OTHER,1,1,1,0,1.0,0.2,0.83,afternoon,0.12,0.0,0
0,2,0.0,0.0,71428.6,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,7142.86,0.0,0
140,4,0.0,140000.0,22598.9,63.5,17.5,307.2,0.0001,UDP,1,1,1,0,0.0,2.1,0.5,evening,2259.89,0.0,0
1653,23,61.47,26.9,0.4,253.7,573.0,328375.7,2.7941,TCP,1,1,1,0,0.0,6.0,0.48,night,0.04,0.0,0
0,2,0.0,0.0,22727.3,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,2272.73,0.0,0
598,8,86.36,6.9,0.1,100.0,78.9,6232.6,12.337,UDP,1,1,1,0,0.0,3.3,0.5,evening,0.01,0.0,0
0,2,0.0,0.0,42553.2,34.0,14.4,208.3,0.0,TCP,1,1,1,1,0.5,1.1,0.0,night,4255.32,0.0,0
5056,15,13.98,361.7,1.1,363.4,558.6,312020.8,0.9984,TCP,1,1,1,1,0.0,6.0,0.47,night,0.11,0.0,0
188,4,0.08,2347.7,50.0,74.0,31.8,1009.2,0.0267,UDP,1,1,1,0,0.0,2.5,0.5,afternoon,5.0,0.0,0
0,3,0.05,0.0,56.7,0.0,0.0,0.0,0.0265,OTHER,1,1,1,0,1.0,0.0,0.33,night,5.67,0.0,0
18,4,0.0,18000.0,56338.0,4.5,3.3,10.8,0.0,OTHER,1,1,1,0,1.0,0.1,0.75,morning,5633.8,0.0,0
0,2,0.0,0.0,2000000.0,9.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.3,0.0,night,200000.0,0.0,0
0,2,0.0,0.0,18518.5,9.0,0.0,0.0,0.0001,TCP,1,1,1,1,1.0,0.3,0.0,morning,1851.85,0.0,0
644,13,1.04,622.0,12.6,87.2,150.3,22597.2,0.0863,TCP,1,1,1,1,0.0,2.9,0.54,morning,1.26,0.0,0
5205,14,5.93,877.0,2.4,399.4,675.6,456378.2,0.4565,TCP,1,1,1,1,0.0,6.0,0.43,afternoon,0.24,0.0,0
64747,93,118.07,548.4,0.8,716.3,728.1,530125.3,1.2834,TCP,1,1,1,1,0.0,6.0,0.59,evening,0.08,0.0,0
134,4,0.0,134000.0,23255.8,71.8,8.8,76.8,0.0001,UDP,1,1,1,0,0.0,2.4,0.5,evening,2325.58,0.0,0
0,2,0.0,0.0,28169.0,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,2816.9,0.0,0
114,4,0.0,114000.0,28169.0,59.2,8.8,76.8,0.0,UDP,1,1,1,0,0.0,2.0,0.5,evening,2816.9,0.0,0
214,4,0.02,9026.9,168.7,88.0,33.4,1116.3,0.0079,UDP,1,1,1,0,0.0,2.9,0.5,evening,16.87,0.0,0
0,2,0.0,0.0,21505.4,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,morning,2150.54,0.0,0
4973,40,115.7,43.0,0.3,142.4,354.0,125310.1,2.9667,TCP,1,1,1,1,0.0,4.7,0.47,morning,0.03,0.0,0
48,2,0.09,536.6,22.4,72.0,0.0,0.0,0.0894,UDP,1,1,1,0,0.0,2.4,0.5,night,2.24,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,afternoon,66666.67,0.0,0
122,2,0.03,3933.6,64.5,103.0,46.2,2133.3,0.031,UDP,1,1,1,0,0.0,3.4,0.5,evening,6.45,0.0,0
206,4,0.0,206000.0,13793.1,86.8,30.7,940.8,0.0001,UDP,1,1,1,0,0.0,2.9,0.5,morning,1379.31,0.0,0
352,4,0.0,352000.0,15094.3,113.5,77.8,6049.2,0.0001,UDP,1,1,1,0,0.0,3.8,0.5,night,1509.43,0.0,0
204,4,0.0,204000.0,19607.8,75.0,38.3,1470.0,0.0001,UDP,1,1,1,0,0.0,2.5,0.5,afternoon,1960.78,0.0,0
0,4,5.36,0.0,0.7,0.0,0.0,0.0,1.7874,TCP,1,1,1,0,0.0,0.0,0.25,evening,0.07,0.0,0
0,2,0.0,0.0,66666.7,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,morning,6666.67,0.0,0
0,4,38.06,0.0,0.1,15.2,13.9,192.2,12.7,TCP,1,1,1,1,1.0,0.5,0.0,night,0.01,0.0,0
72,2,0.02,3089.1,85.8,76.0,18.5,341.3,0.0233,UDP,1,1,1,0,0.0,2.5,0.5,evening,8.58,0.0,0
0,2,0.0,0.0,2000000.0,31.0,17.9,320.3,0.0,OTHER,1,1,1,0,0.5,1.0,0.0,morning,200000.0,0.0,0
12,3,0.0,12000.0,17241.4,8.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.3,0.67,evening,1724.14,0.0,0
568,4,0.0,568000.0,14234.9,163.0,140.2,19660.8,0.0001,UDP,1,1,1,0,0.0,5.4,0.5,afternoon,1423.49,0.0,0
108,4,0.02,4506.2,166.9,55.5,8.8,76.8,0.008,UDP,1,1,1,0,0.0,1.9,0.5,morning,16.69,0.0,0
0,2,0.0,0.0,28985.5,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,morning,2898.55,0.0,0
601,35,115.7,5.2,0.3,55.1,150.6,22672.9,3.4029,TCP,1,1,1,1,0.0,1.8,0.46,morning,0.03,0.0,0
220,4,0.0,220000.0,19900.5,77.5,43.8,1920.0,0.0001,UDP,1,1,1,0,0.0,2.6,0.5,evening,1990.05,0.0,0
0,2,0.0,0.0,666666.7,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,66666.67,0.0,0
0,2,0.0,0.0,18348.6,27.0,15.6,243.0,0.0001,TCP,1,1,1,1,0.5,0.9,0.0,night,1834.86,0.0,0
73,2,0.03,2398.9,65.7,93.5,9.2,85.3,0.0304,UDP,1,1,1,0,0.0,3.1,0.5,morning,6.57,0.0,0
0,2,0.0,0.0,666666.7,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,afternoon,66666.67,0.0,0
0,3,0.3,0.0,10.0,8.0,0.0,0.0,0.15,OTHER,1,1,1,0,1.0,0.3,0.0,afternoon,1.0,0.0,0
146,4,0.03,4697.9,128.7,70.2,15.3,235.2,0.0104,UDP,1,1,1,0,0.0,2.3,0.5,morning,12.87,0.0,0
386,4,0.0,386000.0,4914.0,121.2,87.6,7680.0,0.0003,UDP,1,1,1,0,0.0,4.0,0.5,evening,491.4,0.0,0
272,4,0.02,11361.7,167.1,92.0,57.0,3244.8,0.008,UDP,1,1,1,0,0.0,3.1,0.5,afternoon,16.71,0.0,0
13202,48,116.14,113.7,0.4,290.8,652.1,425233.6,2.471,TCP,1,1,1,1,0.0,6.0,0.48,night,0.04,0.0,0
192,4,0.05,3937.5,82.0,74.2,33.4,1116.3,0.0163,UDP,1,1,1,0,0.0,2.5,0.5,morning,8.2,0.0,0
244803,206,52.16,4693.1,3.9,1225.1,1188.9,1413380.4,0.2545,TCP,1,1,1,1,0.0,6.0,0.65,evening,0.39,0.0,0
212,4,0.05,4138.1,78.1,120.5,8.8,76.8,0.0171,UDP,1,1,1,0,0.0,4.0,0.5,night,7.81,0.0,0
306,4,0.0,306000.0,18604.7,102.0,65.2,4248.3,0.0001,UDP,1,1,1,0,0.0,3.4,0.5,night,1860.47,0.0,0
0,2,0.0,0.0,30303.0,9.0,0.0,0.0,0.0001,TCP,1,1,1,0,1.0,0.3,0.0,morning,3030.3,0.0,0
18,4,0.0,18000.0,67796.6,7.5,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.2,0.75,morning,6779.66,0.0,0
157,2,0.12,1316.9,16.8,142.5,53.7,2883.0,0.1192,UDP,1,1,1,0,0.0,4.8,0.5,morning,1.68,0.0,0
597861,558,61.2,9769.5,9.1,1079.0,1184.2,1402281.1,0.1099,TCP,1,1,1,1,0.0,6.0,0.55,morning,0.91,0.0,0
178,6,0.05,3662.7,123.5,58.8,26.3,694.3,0.0097,UDP,1,1,1,0,0.0,2.0,0.33,morning,12.35,0.0,0
6,2,0.15,41.3,13.8,3.0,3.5,12.0,0.1454,TCP,1,1,1,1,0.0,0.1,0.5,afternoon,1.38,0.0,0
6,9,0.04,169.1,253.7,87.4,84.3,7114.7,0.0044,OTHER,1,1,1,0,0.5,2.9,0.11,evening,25.37,0.0,0
158,4,0.0,158000.0,22222.2,63.5,25.7,662.7,0.0001,UDP,1,1,1,0,0.0,2.1,0.5,night,2222.22,0.0,0
212,4,0.07,3001.9,56.6,95.8,26.8,720.3,0.0235,UDP,1,1,1,0,0.0,3.2,0.5,afternoon,5.66,0.0,0
4115,18,0.86,4786.8,20.9,260.7,471.4,222191.3,0.0506,TCP,1,1,1,1,0.0,6.0,0.39,morning,2.09,0.0,0
0,2,0.0,0.0,9302.3,9.0,0.0,0.0,0.0002,TCP,1,1,1,0,1.0,0.3,0.0,afternoon,930.23,0.0,0
0,2,0.0,0.0,37037.0,0.0,0.0,0.0,0.0001,OTHER,1,1,1,0,1.0,0.0,0.5,night,3703.7,0.0,0
0,2,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.5,afternoon,10000.0,0.0,0
48,2,0.04,1173.5,48.9,72.0,0.0,0.0,0.0409,UDP,1,1,1,0,0.0,2.4,0.5,evening,4.89,0.0,0
0,2,0.1,0.0,19.5,0.0,0.0,0.0,0.1023,TCP,1,1,1,0,1.0,0.0,0.5,night,1.95,0.0,0
120,4,0.0,120000.0,23529.4,63.0,8.8,76.8,0.0001,UDP,1,1,1,0,0.0,2.1,0.5,morning,2352.94,0.0,0
0,16,65.09,0.0,0.2,6.7,12.4,153.7,4.3393,TCP,1,1,1,1,1.0,0.2,0.44,morning,0.02,0.0,0
6,2,0.0,6000.0,50000.0,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.5,night,5000.0,0.0,0
166,4,0.06,2728.0,65.7,63.2,29.6,874.8,0.0203,UDP,1,1,1,0,0.0,2.1,0.5,afternoon,6.57,0.0,0
4711,31,61.46,76.7,0.5,174.6,435.6,189751.0,2.0487,TCP,1,1,1,1,0.0,5.8,0.45,morning,0.05,0.0,0
764,36,115.68,6.6,0.3,57.1,164.6,27096.1,3.305,TCP,1,1,1,1,0.0,1.9,0.44,night,0.03,0.0,0
218,4,0.0,218000.0,18348.6,77.8,42.7,1825.2,0.0001,UDP,1,1,1,0,0.0,2.6,0.5,night,1834.86,0.0,0
46,4,0.0,46000.0,21978.0,28.8,0.0,0.0,0.0001,UDP,1,1,1,0,0.0,1.0,0.5,night,2197.8,0.0,0
160,10,5.69,28.1,1.8,75.9,156.2,24408.0,0.6324,TCP,1,1,1,1,0.0,2.5,0.3,morning,0.18,0.0,0
0,3,0.0,0.0,750000.0,10.3,15.5,240.2,0.0,OTHER,1,1,1,0,1.0,0.3,0.0,evening,75000.0,0.0,0
3728,17,5.09,733.0,3.3,263.5,470.5,221390.1,0.3179,TCP,1,1,1,1,0.0,6.0,0.47,evening,0.33,0.0,0
5358,15,0.18,29956.6,83.9,397.9,748.9,560890.1,0.0128,TCP,1,1,1,1,0.0,6.0,0.47,evening,8.39,0.0,0
0,4,0.0,0.0,4618.9,43.8,34.5,1191.5,0.0003,TCP,1,1,1,1,0.5,1.5,0.0,morning,461.89,0.0,0
6,2,0.0,6000.0,100000.0,9.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.5,evening,10000.0,0.0,0
264,4,0.0,264000.0,18433.2,88.5,55.9,3121.2,0.0001,UDP,1,1,1,0,0.0,3.0,0.5,morning,1843.32,0.0,0
0,2,0.0,0.0,2915.5,0.0,0.0,0.0,0.0007,TCP,1,1,1,1,1.0,0.0,0.0,afternoon,291.55,0.0,0
198,4,0.06,3219.8,65.0,81.8,30.7,940.8,0.0205,UDP,1,1,1,0,0.0,2.7,0.5,night,6.5,0.0,0
872,7,0.05,18467.1,148.2,187.7,319.4,101997.1,0.0079,TCP,1,1,1,0,0.0,6.0,0.57,evening,14.82,0.0,0
888,18,15.99,55.5,1.1,130.2,291.7,85090.7,0.9404,TCP,1,1,1,1,0.0,4.3,0.44,morning,0.11,0.0,0
132,4,0.0,132000.0,24096.4,70.5,8.8,76.8,0.0001,UDP,1,1,1,0,0.0,2.4,0.5,morning,2409.64,0.0,0
0,2,0.0,0.0,41666.7,3.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,0.1,0.0,night,4166.67,0.0,0
479,15,0.08,5831.4,182.6,79.5,139.7,19506.7,0.0059,TCP,1,1,1,1,0.0,2.6,0.33,night,18.26,0.0,0
3612,15,5.79,623.7,2.6,264.2,497.4,247408.1,0.4137,TCP,1,1,1,1,0.0,6.0,0.4,evening,0.26,0.0,0
0,2,0.0,0.0,22222.2,0.0,0.0,0.0,0.0001,TCP,1,1,1,0,1.0,0.0,0.0,morning,2222.22,0.0,0
0,3,0.0,0.0,32258.1,0.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.0,0.33,afternoon,3225.81,0.0,0
26,8,1.8,14.5,4.4,1454.1,3350.6,11200000.0,0.2569,OTHER,1,1,1,0,0.0,6.0,0.25,night,0.44,0.0,0
0,2,0.01,0.0,375.7,9.0,0.0,0.0,0.0053,TCP,1,1,1,0,1.0,0.3,0.0,morning,37.57,0.0,0
186,4,0.0,186000.0,17021.3,72.8,31.8,1009.2,0.0001,UDP,1,1,1,0,0.0,2.4,0.5,evening,1702.13,0.0,0
