total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
1823127,1477,12.31,148150.4,120.0,1237.5,1212.9,1471029.9,0.0083,TCP,1,1,1,0,0.0,6.0,0.6,morning,12.0,0.0,0
20000000,15985,90.84,220164.4,176.0,1251.4,1269.0,1610236.8,0.0057,TCP,1,1,1,0,0.0,6.0,0.57,evening,17.6,0.0,0
334184,412,2.61,128265.0,158.1,822.3,713.9,509718.9,0.0063,TCP,1,1,1,1,0.0,6.0,0.64,night,15.81,0.0,0
247027,251,0.33,750876.2,763.0,989.6,908.0,824481.3,0.0013,TCP,1,1,1,1,0.0,6.0,0.61,morning,76.3,0.0,0
1708671,1529,4.8,356059.1,318.6,1118.1,1191.8,1420505.3,0.0031,TCP,1,1,1,1,0.0,6.0,0.53,afternoon,31.86,0.0,0
123767,123,0.52,239377.9,237.9,1015.8,1137.2,1293152.1,0.0042,TCP,1,1,1,1,0.0,6.0,0.54,night,23.79,0.0,0
1708916,1499,3.55,481338.6,422.2,1149.7,1442.0,2079442.9,0.0024,TCP,1,1,1,0,0.0,6.0,0.5,morning,42.22,0.0,0
303934,274,1.08,280183.2,252.6,1114.7,1178.5,1388836.7,0.004,TCP,1,1,1,1,0.0,6.0,0.57,afternoon,25.26,0.0,0
252477,279,0.36,693715.3,766.6,908.0,756.2,571797.5,0.0013,TCP,1,1,1,1,0.0,6.0,0.62,night,76.66,0.0,0
272135,247,0.19,1399677.0,1270.4,1107.4,1172.9,1375810.1,0.0008,TCP,1,1,1,1,0.0,6.0,0.57,evening,127.04,0.0,0
275227,295,1.66,165727.2,177.6,935.2,901.9,813451.0,0.0056,TCP,1,1,1,1,0.0,6.0,0.61,afternoon,17.76,0.0,0
165422,183,0.28,600708.8,664.5,908.7,775.1,600818.7,0.0015,TCP,1,1,1,1,0.0,6.0,0.63,afternoon,66.45,0.0,0
210736,154,0.33,639479.5,467.3,1373.7,1243.6,1546659.3,0.0022,TCP,1,1,1,1,0.0,6.0,0.67,night,46.73,0.0,0
79404,129,0.56,143046.8,232.4,621.6,703.2,494439.7,0.0043,TCP,1,1,1,1,0.0,6.0,0.48,night,23.24,0.0,0
18000000,10988,119.55,150564.6,91.9,1641.6,2090.8,4371520.3,0.0109,TCP,1,1,1,1,0.0,6.0,0.52,morning,9.19,0.0,0
693080,465,0.24,2897673.3,1944.1,1492.3,1148.0,1317978.1,0.0005,TCP,1,1,1,1,0.0,6.0,0.74,night,194.41,0.0,0
367385,250,0.22,1688924.5,1149.3,1481.3,1186.9,1408681.2,0.0009,TCP,1,1,1,1,0.0,6.0,0.7,night,114.93,0.0,0
484457,413,2.47,196278.8,167.3,1196.5,1179.9,1392262.5,0.006,TCP,1,1,1,0,0.0,6.0,0.6,evening,16.73,0.0,0
162231,151,0.94,172663.1,160.7,1080.2,1175.4,1381530.6,0.0063,TCP,1,1,1,1,0.0,6.0,0.57,evening,16.07,0.0,0
146369,164,0.19,780152.0,874.1,896.2,1156.6,1337650.1,0.0012,TCP,1,1,1,1,0.0,6.0,0.47,afternoon,87.41,0.0,0
274755,321,1.88,146493.7,171.2,858.2,887.9,788282.1,0.0059,TCP,1,1,1,1,0.0,6.0,0.57,night,17.12,0.0,0
230685,269,1.79,128593.3,150.0,860.2,921.3,848870.5,0.0067,TCP,1,1,1,1,0.0,6.0,0.59,evening,15.0,0.0,0
6906329,6034,66.48,103883.2,90.8,1147.9,1200.0,1440039.6,0.011,TCP,1,1,1,1,0.0,6.0,0.56,evening,9.08,0.0,0
426210,363,0.43,999878.0,851.6,1176.4,1248.2,1558069.5,0.0012,TCP,1,1,1,1,0.0,6.0,0.55,night,85.16,0.0,0
120349,151,0.23,520138.0,652.6,806.6,699.9,489861.9,0.0015,TCP,1,1,1,1,0.0,6.0,0.59,night,65.26,0.0,0
103836,129,0.3,345121.4,428.8,818.5,695.9,484284.6,0.0024,TCP,1,1,1,1,0.0,6.0,0.6,afternoon,42.88,0.0,0
4249356,3695,11.98,354576.6,308.3,1153.9,1090.5,1189215.0,0.0032,TCP,1,1,1,0,0.0,6.0,0.61,night,30.83,0.0,0
121718,115,0.24,496893.3,469.5,1067.9,1207.9,1459034.1,0.0021,TCP,1,1,1,1,0.0,6.0,0.55,night,46.95,0.0,0
95065,121,0.58,164069.5,208.8,793.1,764.1,583897.0,0.0048,TCP,1,1,1,1,0.0,6.0,0.58,afternoon,20.88,0.0,0
276759,236,1.05,263358.8,224.6,1176.6,1190.1,1416264.3,0.0045,TCP,1,1,1,1,0.0,6.0,0.57,afternoon,22.46,0.0,0
539028,409,0.27,2016000.0,1529.7,1322.3,1051.5,1105565.0,0.0007,TCP,1,1,1,1,0.0,6.0,0.72,afternoon,152.97,0.0,0
1127120,877,0.33,3398317.6,2644.2,1285.8,1216.4,1479545.6,0.0004,TCP,1,1,1,0,0.0,6.0,0.61,night,264.42,0.0,0
161566,192,0.26,627263.0,745.4,845.0,724.9,525476.5,0.0013,TCP,1,1,1,1,0.0,6.0,0.6,morning,74.54,0.0,0
1712316,1446,3.6,475070.3,401.2,1195.6,1355.8,1838182.7,0.0025,TCP,1,1,1,0,0.0,6.0,0.55,afternoon,40.12,0.0,0
284817,253,1.92,148231.6,131.7,1130.3,1160.1,1345912.1,0.0076,TCP,1,1,1,0,0.0,6.0,0.59,afternoon,13.17,0.0,0
804604,808,6.67,120615.1,121.1,1003.4,959.3,920231.7,0.0083,TCP,1,1,1,1,0.0,6.0,0.62,afternoon,12.11,0.0,0
165422,154,0.19,871743.3,811.6,1079.8,1024.1,1048739.0,0.0012,TCP,1,1,1,1,0.0,6.0,0.64,evening,81.16,0.0,0
1047485,910,0.72,1447070.3,1257.1,1151.8,935.6,875412.9,0.0008,TCP,1,1,1,1,0.0,6.0,0.68,evening,125.71,0.0,0
132819,129,0.27,497578.0,483.3,1039.8,1041.0,1083731.9,0.0021,TCP,1,1,1,1,0.0,6.0,0.6,night,48.33,0.0,0
107134,113,0.8,133672.4,141.0,953.9,1083.6,1174116.8,0.0072,TCP,1,1,1,1,0.0,6.0,0.55,afternoon,14.1,0.0,0
722089,748,0.58,1244056.6,1288.7,966.2,1028.1,1056901.8,0.0008,TCP,1,1,1,1,0.0,6.0,0.54,evening,128.87,0.0,0
530779,471,1.87,283253.1,251.4,1130.7,1225.7,1502224.5,0.004,TCP,1,1,1,1,0.0,6.0,0.54,evening,25.14,0.0,0
617530,475,5.83,105943.7,81.5,1300.7,1268.9,1610047.5,0.0123,TCP,1,1,1,0,0.0,6.0,0.6,afternoon,8.15,0.0,0
284007,277,0.18,1571434.9,1532.7,1028.4,1030.6,1062187.1,0.0007,TCP,1,1,1,1,0.0,6.0,0.59,evening,153.27,0.0,0
245000000,192429,117.49,2085249.5,1637.8,1272.7,1269.3,1611074.4,0.0006,TCP,1,1,1,0,1.0,6.0,0.57,morning,163.78,0.0,0
127053,142,0.75,168540.8,188.4,900.5,1095.1,1199161.7,0.0053,TCP,1,1,1,1,0.0,6.0,0.52,morning,18.84,0.0,0
514000000,402137,119.91,4286492.3,3353.6,1277.9,1290.6,1665617.1,0.0003,TCP,1,1,1,0,0.0,6.0,0.57,evening,335.36,0.0,0
549658,420,2.36,233172.2,178.2,1330.8,1149.7,1321790.9,0.0056,TCP,1,1,1,1,0.0,6.0,0.64,night,17.82,0.0,0
136759,134,0.31,437675.0,428.8,1026.1,1181.6,1396274.0,0.0023,TCP,1,1,1,0,0.0,6.0,0.52,afternoon,42.88,0.0,0
165443,162,0.21,806276.0,789.5,1026.6,793.3,629382.2,0.0013,TCP,1,1,1,1,0.0,6.0,0.69,night,78.95,0.0,0
343410,326,0.43,806838.9,765.9,1055.9,1032.7,1066453.1,0.0013,TCP,1,1,1,1,0.0,6.0,0.6,evening,76.59,0.0,0
1982998,2072,0.8,2470887.0,2581.8,959.8,725.2,525870.6,0.0004,TCP,1,1,1,1,0.0,6.0,0.65,night,258.18,0.0,0
1891836,1828,9.72,194690.7,188.1,1041.9,1261.1,1590456.7,0.0053,TCP,1,1,1,1,0.0,6.0,0.5,evening,18.81,0.0,0
216330,180,1.62,133895.2,111.4,1216.2,1169.9,1368729.6,0.009,TCP,1,1,1,1,0.0,6.0,0.63,night,11.14,0.0,0
216162,165,0.75,287508.7,219.5,1315.4,1139.7,1298922.0,0.0046,TCP,1,1,1,1,0.0,6.0,0.67,evening,21.95,0.0,0
415785,360,2.2,188833.6,163.5,1159.7,1194.8,1427551.7,0.0061,TCP,1,1,1,1,0.0,6.0,0.57,night,16.35,0.0,0
162068,147,1.46,110831.1,100.5,1107.9,1186.1,1406731.6,0.01,TCP,1,1,1,0,0.0,6.0,0.56,evening,10.05,0.0,0
175984,210,0.55,320284.8,382.2,841.2,723.4,523342.1,0.0026,TCP,1,1,1,1,0.0,6.0,0.6,afternoon,38.22,0.0,0
31300000,29728,51.85,603675.0,573.4,1052.3,976.1,952734.3,0.0017,TCP,1,1,1,1,0.0,6.0,0.6,morning,57.34,0.0,0
1096695,970,5.97,183570.3,162.4,1142.1,1104.5,1219843.5,0.0062,TCP,1,1,1,0,0.0,6.0,0.6,night,16.24,0.0,0
54100000,42773,11.96,4522546.9,3575.7,1263.9,1198.1,1435512.4,0.0003,TCP,1,1,1,0,0.0,6.0,0.6,evening,357.57,0.0,0
3032747,2681,0.66,4614950.5,4079.7,1134.1,1087.1,1181815.2,0.0002,TCP,1,1,1,1,0.0,6.0,0.6,morning,407.97,0.0,0
118540,135,0.28,417603.2,475.6,884.1,976.3,953149.5,0.0021,TCP,1,1,1,1,0.0,6.0,0.54,evening,47.56,0.0,0
191415,167,0.66,291199.4,254.1,1155.5,1181.1,1395113.8,0.004,TCP,1,1,1,1,0.0,6.0,0.57,evening,25.41,0.0,0
156423,144,1.46,107397.7,98.9,1091.4,1055.0,1112944.0,0.0102,TCP,1,1,1,0,0.0,6.0,0.6,evening,9.89,0.0,0
704811,546,0.29,2406656.4,1864.4,1292.6,1172.3,1374192.5,0.0005,TCP,1,1,1,1,0.0,6.0,0.66,morning,186.44,0.0,0
346080,390,1.81,190788.3,215.0,889.1,865.0,748146.0,0.0047,TCP,1,1,1,1,0.0,6.0,0.61,night,21.5,0.0,0
55700000,51751,118.07,471753.5,438.3,1079.8,1101.7,1213752.5,0.0023,TCP,1,1,1,1,0.5,6.0,0.6,morning,43.83,0.0,0
338301,344,2.59,130785.1,133.0,1011.3,1089.3,1186485.2,0.0075,TCP,1,1,1,1,0.0,6.0,0.57,evening,13.3,0.0,0
560000000,445020,120.0,4666670.2,3708.5,1261.7,1254.5,1573719.2,0.0003,TCP,1,1,1,0,1.0,6.0,0.57,night,370.85,0.0,0
266428,271,1.75,152292.8,154.9,985.6,879.1,772814.5,0.0065,TCP,1,1,1,1,0.0,6.0,0.65,morning,15.49,0.0,0
125626,121,0.96,131354.9,126.5,1049.1,1228.1,1508135.0,0.008,TCP,1,1,1,1,0.0,6.0,0.54,evening,12.65,0.0,0
248366,220,2.24,111054.1,98.4,1140.7,1187.1,1409308.2,0.0102,TCP,1,1,1,0,0.0,6.0,0.56,morning,9.84,0.0,0
7595743,6156,61.27,123966.7,100.5,1237.5,1266.0,1602822.4,0.01,TCP,1,1,1,1,0.0,6.0,0.56,afternoon,10.05,0.0,0
273573,289,1.47,186260.7,196.8,951.1,859.4,738585.0,0.0051,TCP,1,1,1,1,0.0,6.0,0.63,evening,19.68,0.0,0
2082199,1599,12.47,166925.1,128.2,1305.0,1222.8,1495274.0,0.0078,TCP,1,1,1,0,0.0,6.0,0.62,night,12.82,0.0,0
165385,170,0.32,521990.9,536.6,978.0,796.0,633691.2,0.0019,TCP,1,1,1,1,0.0,6.0,0.65,afternoon,53.66,0.0,0
152328,140,0.95,159673.8,146.8,1104.1,1181.8,1396571.7,0.0069,TCP,1,1,1,1,0.0,6.0,0.56,night,14.68,0.0,0
4248697,3722,12.43,341853.0,299.5,1145.4,1094.9,1198831.8,0.0033,TCP,1,1,1,0,0.0,6.0,0.61,morning,29.95,0.0,0
282249,247,0.22,1261515.7,1104.0,1149.0,1173.2,1376338.8,0.0009,TCP,1,1,1,1,0.0,6.0,0.6,evening,110.4,0.0,0
575681633,449940,120.0,4797353.5,3749.5,1282.1,1275.1,1625935.0,0.0003,TCP,1,1,1,0,1.0,6.0,0.57,evening,374.95,0.0,0
1010943,638,1.53,662311.9,418.0,1585.8,1150.8,1324323.3,0.0024,TCP,1,1,1,0,0.0,6.0,0.75,evening,41.8,0.0,0
217477,274,2.05,106102.6,133.7,828.8,742.3,550977.0,0.0075,TCP,1,1,1,1,0.0,6.0,0.57,afternoon,13.37,0.0,0
204351,249,1.39,147033.0,179.2,830.4,721.6,520746.8,0.0056,TCP,1,1,1,1,0.0,6.0,0.61,afternoon,17.92,0.0,0
152039,131,1.08,140853.8,121.4,1165.4,1222.6,1494847.1,0.0083,TCP,1,1,1,1,0.0,6.0,0.56,evening,12.14,0.0,0
316969,269,0.6,529161.8,449.1,1184.0,1177.7,1386932.0,0.0022,TCP,1,1,1,1,0.0,6.0,0.59,evening,44.91,0.0,0
55700000,43957,118.45,470234.4,371.1,1271.7,1251.3,1565841.5,0.0027,TCP,1,1,1,1,0.5,6.0,0.58,morning,37.11,0.0,0
237657,192,0.14,1659245.1,1340.5,1242.8,1297.9,1684432.3,0.0007,TCP,1,1,1,0,0.0,6.0,0.56,afternoon,134.05,0.0,0
165406,154,0.61,270654.2,252.0,1079.7,1329.6,1767769.7,0.004,TCP,1,1,1,1,0.0,6.0,0.48,night,25.2,0.0,0
855643,931,5.92,144475.0,157.2,921.1,1057.1,1117476.5,0.0064,TCP,1,1,1,1,0.0,6.0,0.51,evening,15.72,0.0,0
130930,126,0.54,241751.1,232.6,1048.2,1152.9,1329165.1,0.0043,TCP,1,1,1,1,0.0,6.0,0.56,night,23.26,0.0,0
148893,153,1.17,127191.4,130.7,979.1,1043.0,1087931.8,0.0077,TCP,1,1,1,1,0.0,6.0,0.55,evening,13.07,0.0,0
4321826,4188,36.78,117495.9,113.9,1034.8,934.9,874043.7,0.0088,TCP,1,1,1,1,0.0,6.0,0.62,night,11.39,0.0,0
20000000,15994,86.89,230164.6,184.1,1252.9,1262.0,1592715.3,0.0054,TCP,1,1,1,0,0.0,6.0,0.57,morning,18.41,0.0,0
219707,191,0.4,552283.0,480.1,1152.2,1098.8,1207446.9,0.0021,TCP,1,1,1,0,0.0,6.0,0.61,morning,48.01,0.0,0
355913,311,0.27,1310768.6,1145.4,1149.5,1224.8,1500163.7,0.0009,TCP,1,1,1,1,0.0,6.0,0.56,night,114.54,0.0,0
165443,171,0.24,686516.8,709.6,972.6,741.7,550091.8,0.0014,TCP,1,1,1,1,0.0,6.0,0.67,evening,70.96,0.0,0
18000000,12670,119.75,150311.3,105.8,1424.1,1872.6,3506479.0,0.0095,TCP,1,1,1,1,0.0,6.0,0.5,evening,10.58,0.0,0
1141672,873,11.01,103700.8,79.3,1309.5,1301.2,1693055.6,0.0126,TCP,1,1,1,0,0.0,6.0,0.59,afternoon,7.93,0.0,0
148036,157,1.09,135382.0,143.6,992.3,970.2,941207.1,0.007,TCP,1,1,1,0,0.0,6.0,0.57,morning,14.36,0.0,0
165459,160,0.33,506644.7,489.9,1039.6,1387.7,1925845.6,0.0021,TCP,1,1,1,1,0.0,6.0,0.43,afternoon,48.99,0.0,0
375341,313,2.9,129323.9,107.8,1225.8,1158.1,1341242.9,0.0093,TCP,1,1,1,1,0.0,6.0,0.64,afternoon,10.78,0.0,0
281524,241,0.24,1172074.1,1003.4,1172.0,1021.1,1042656.8,0.001,TCP,1,1,1,1,0.0,6.0,0.66,afternoon,100.34,0.0,0
203180,289,0.47,432607.1,615.3,716.5,703.2,494522.4,0.0016,TCP,1,1,1,1,0.0,6.0,0.6,evening,61.53,0.0,0
165385,181,0.32,513646.7,562.1,918.5,748.1,559641.1,0.0018,TCP,1,1,1,1,0.0,6.0,0.64,evening,56.21,0.0,0
1399418,1197,12.58,111245.2,95.2,1171.7,1053.0,1108734.5,0.0105,TCP,1,1,1,1,0.0,6.0,0.65,morning,9.52,0.0,0
79603,108,0.18,443537.5,601.8,757.8,1060.4,1124392.4,0.0017,TCP,1,1,1,1,0.0,6.0,0.5,evening,60.18,0.0,0
412746,356,3.89,105995.6,91.4,1172.9,1213.3,1472109.2,0.011,TCP,1,1,1,1,0.0,6.0,0.57,evening,9.14,0.0,0
1070692,629,0.46,2331189.4,1369.5,1703.5,1217.1,1481444.9,0.0007,TCP,1,1,1,1,0.0,6.0,0.78,morning,136.95,0.0,0
320799,282,0.58,553841.8,486.9,1138.2,1227.9,1507789.2,0.0021,TCP,1,1,1,0,0.0,6.0,0.53,night,48.69,0.0,0
260537,272,1.19,218487.2,228.1,962.7,839.9,705365.1,0.0044,TCP,1,1,1,1,0.0,6.0,0.64,morning,22.81,0.0,0
118323,131,0.15,810315.0,897.1,913.3,840.2,705967.7,0.0011,TCP,1,1,1,1,0.0,6.0,0.61,afternoon,89.71,0.0,0
1412897,1234,5.78,244421.2,213.5,1147.0,1109.2,1230403.5,0.0047,TCP,1,1,1,0,0.0,6.0,0.59,evening,21.35,0.0,0
165385,175,0.25,652424.3,690.4,950.0,757.1,573205.3,0.0015,TCP,1,1,1,1,0.0,6.0,0.65,morning,69.04,0.0,0
3431156,2358,1.59,2160427.3,1484.7,1455.8,1410.9,1990666.4,0.0007,TCP,1,1,1,1,0.0,6.0,0.66,afternoon,148.47,0.0,0
1374735,1255,10.99,125046.4,114.2,1096.8,1060.3,1124306.3,0.0088,TCP,1,1,1,1,0.0,6.0,0.6,morning,11.42,0.0,0
1948416,1941,3.7,526237.0,524.2,1014.9,1240.0,1537654.2,0.0019,TCP,1,1,1,1,0.0,6.0,0.52,night,52.42,0.0,0
288046,249,2.02,142545.9,123.2,1163.5,1208.7,1460901.7,0.0081,TCP,1,1,1,1,0.0,6.0,0.58,evening,12.32,0.0,0
617535,503,5.98,103275.2,84.1,1228.3,1255.0,1575140.8,0.0119,TCP,1,1,1,0,0.0,6.0,0.56,morning,8.41,0.0,0
