total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
5897,48,117.91,50.0,0.4,162.6,318.5,101419.9,2.5088,TCP,1,1,1,1,0.0,5.4,0.56,afternoon,0.04,0.0,0
0,39,1.51,0.0,25.8,51.3,0.0,0.0,0.0398,OTHER,1,1,1,0,0.0,1.7,0.0,evening,2.58,0.0,0
6095,42,118.49,51.4,0.4,176.3,420.8,177103.5,2.8901,TCP,1,1,1,1,0.0,5.9,0.48,evening,0.04,0.0,0
6742,83,1.45,4642.4,57.2,113.9,239.1,57162.5,0.0177,TCP,1,1,1,0,0.0,3.8,0.53,afternoon,5.72,0.0,0
5522,42,116.07,47.6,0.4,152.1,373.8,139733.7,2.831,TCP,1,1,1,1,0.0,5.1,0.45,morning,0.04,0.0,0
2217,48,118.9,18.6,0.4,125.5,207.0,42857.9,2.5297,TCP,1,1,1,0,0.0,4.2,0.42,night,0.04,0.0,0
6151,41,113.2,54.3,0.4,179.0,442.8,196070.1,2.8301,TCP,1,1,1,1,0.0,6.0,0.49,morning,0.04,0.0,0
5407,54,65.89,82.1,0.8,145.1,298.7,89200.4,1.2432,TCP,1,1,1,1,0.0,4.8,0.54,evening,0.08,0.0,0
3500,42,116.23,30.1,0.4,109.4,317.4,100768.3,2.835,TCP,1,1,1,1,0.0,3.6,0.45,afternoon,0.04,0.0,0
5239,43,116.2,45.1,0.4,141.4,359.4,129193.8,2.7666,TCP,1,1,1,1,0.0,4.7,0.44,night,0.04,0.0,0
6718,75,1.56,4308.9,48.1,125.4,248.8,61922.0,0.0211,TCP,1,1,1,0,0.0,4.2,0.53,night,4.81,0.0,0
4208,40,115.71,36.4,0.3,131.4,339.5,115261.7,2.9669,TCP,1,1,1,1,0.0,4.4,0.45,night,0.03,0.0,0
5087,41,115.44,44.1,0.4,143.8,378.6,143357.2,2.886,TCP,1,1,1,1,0.0,4.8,0.46,evening,0.04,0.0,0
4609,39,115.79,39.8,0.3,141.3,478.2,228708.2,3.047,TCP,1,1,1,1,0.0,4.7,0.44,afternoon,0.03,0.0,0
8118,52,118.17,68.7,0.4,187.9,397.6,158076.2,2.3171,TCP,1,1,1,1,0.0,6.0,0.52,afternoon,0.04,0.0,0
7666,44,116.38,65.9,0.4,198.1,443.6,196740.0,2.7065,TCP,1,1,1,1,0.0,6.0,0.45,morning,0.04,0.0,0
6634,83,1.26,5251.1,65.7,112.8,241.6,58391.2,0.0154,TCP,1,1,1,0,0.0,3.8,0.51,night,6.57,0.0,0
3188,79,0.06,49660.4,1230.6,71.8,98.5,9707.5,0.0008,OTHER,1,1,1,0,0.0,2.4,0.38,morning,123.06,0.0,0
4304,39,115.45,37.3,0.3,128.9,349.6,122227.2,3.0381,TCP,1,1,1,1,0.0,4.3,0.46,night,0.03,0.0,0
4025,43,116.57,34.5,0.4,122.6,333.3,111120.8,2.7755,TCP,1,1,1,1,0.0,4.1,0.49,night,0.04,0.0,0
1857,40,112.56,16.5,0.4,113.2,233.5,54518.8,2.8861,TCP,1,1,1,1,0.0,3.8,0.45,night,0.04,0.0,0
0,26,0.41,0.0,63.4,93.5,0.0,0.0,0.0164,OTHER,1,1,1,0,0.0,3.1,0.0,evening,6.34,0.0,0
6954,77,1.28,5416.1,60.0,123.7,247.4,61214.6,0.0169,TCP,1,1,1,0,0.0,4.1,0.55,evening,6.0,0.0,0
5398,106,63.91,84.5,1.7,82.4,208.3,43383.3,0.6087,TCP,1,1,1,1,0.0,2.7,0.53,night,0.17,0.0,0
5149,45,119.98,42.9,0.4,180.1,350.3,122735.8,2.7267,TCP,1,1,1,1,0.0,6.0,0.44,night,0.04,0.0,0
6331,38,115.89,54.6,0.3,189.3,491.8,241854.2,3.1321,TCP,1,1,1,1,0.0,6.0,0.45,afternoon,0.03,0.0,0
3184,39,116.41,27.4,0.3,126.7,262.9,69109.2,3.0633,TCP,1,1,1,0,0.0,4.2,0.44,afternoon,0.03,0.0,0
7401,43,116.29,63.6,0.4,192.0,436.8,190772.1,2.7687,TCP,1,1,1,1,0.0,6.0,0.47,evening,0.04,0.0,0
3164,75,0.04,80119.5,1899.2,75.4,99.1,9817.6,0.0005,OTHER,1,1,1,0,0.0,2.5,0.35,afternoon,189.92,0.0,0
2984,38,117.04,25.5,0.3,124.4,251.5,63239.3,3.1632,TCP,1,1,1,0,0.0,4.1,0.45,night,0.03,0.0,0
4790,39,116.59,41.1,0.3,145.8,407.6,166111.0,3.0682,TCP,1,1,1,1,0.0,4.9,0.44,night,0.03,0.0,0
4638,40,115.85,40.0,0.3,141.4,354.8,125912.5,2.9705,TCP,1,1,1,1,0.0,4.7,0.45,afternoon,0.03,0.0,0
5887,41,115.97,50.8,0.4,175.2,439.1,192772.7,2.8992,TCP,1,1,1,0,0.0,5.8,0.49,afternoon,0.04,0.0,0
3663,39,104.31,35.1,0.4,120.8,329.0,108251.1,2.7451,TCP,1,1,1,1,0.0,4.0,0.46,morning,0.04,0.0,0
1024,40,117.29,8.7,0.3,59.2,144.1,20754.4,3.0073,TCP,1,1,1,1,0.0,2.0,0.45,afternoon,0.03,0.0,0
6634,83,1.44,4617.6,57.8,111.6,240.1,57648.4,0.0175,TCP,1,1,1,0,0.0,3.7,0.53,afternoon,5.78,0.0,0
864,36,117.3,7.4,0.3,169.5,180.0,32412.8,3.3514,OTHER,1,1,1,0,0.5,5.7,0.33,evening,0.03,0.0,0
5572,45,117.48,47.4,0.4,191.8,303.8,92281.3,2.67,TCP,1,1,1,0,0.0,6.0,0.42,morning,0.04,0.0,0
4738,38,115.44,41.0,0.3,145.1,362.2,131205.3,3.12,TCP,1,1,1,1,0.0,4.8,0.45,night,0.03,0.0,0
6954,77,1.33,5234.8,58.0,124.9,249.0,61985.8,0.0175,TCP,1,1,1,0,0.0,4.2,0.52,afternoon,5.8,0.0,0
6165,44,116.48,52.9,0.4,176.9,388.9,151237.9,2.7088,TCP,1,1,1,1,0.0,5.9,0.45,night,0.04,0.0,0
6655,98,117.79,56.5,0.8,111.2,324.7,105451.4,1.2144,TCP,1,1,1,1,0.0,3.7,0.5,afternoon,0.08,0.0,0
0,140,118.12,0.0,1.2,0.0,0.0,0.0,0.8498,OTHER,1,0,1,0,0.0,0.0,0.0,night,0.12,0.0,0
5911,44,118.29,50.0,0.4,159.8,355.0,126008.8,2.751,TCP,1,1,1,1,0.0,5.3,0.48,evening,0.04,0.0,0
4330,40,115.77,37.4,0.3,131.1,343.7,118099.2,2.9685,TCP,1,1,1,1,0.0,4.4,0.45,afternoon,0.03,0.0,0
7401,41,117.19,63.2,0.3,198.7,649.9,422385.7,2.9297,TCP,1,1,1,1,0.0,6.0,0.44,night,0.03,0.0,0
6911,51,119.58,57.8,0.4,169.7,348.1,121176.0,2.3916,TCP,1,1,1,1,0.0,5.7,0.49,afternoon,0.04,0.0,0
9666,132,11.05,874.9,11.9,184.4,290.9,84613.6,0.0843,OTHER,1,1,1,0,0.0,6.0,0.48,evening,1.19,0.0,0
2990,39,117.23,25.5,0.3,123.7,247.8,61407.5,3.085,TCP,1,1,1,0,0.0,4.1,0.44,morning,0.03,0.0,0
2984,39,117.03,25.5,0.3,121.3,249.6,62311.4,3.0798,TCP,1,1,1,0,0.0,4.0,0.44,night,0.03,0.0,0
6954,77,1.28,5434.8,60.2,123.7,247.4,61214.6,0.0168,TCP,1,1,1,0,0.0,4.1,0.55,night,6.02,0.0,0
5555,40,116.65,47.6,0.3,183.5,436.6,190660.6,2.991,TCP,1,1,1,1,0.0,6.0,0.47,morning,0.03,0.0,0
6954,85,1.32,5272.1,64.4,113.2,239.7,57449.8,0.0157,TCP,1,1,1,0,0.0,3.8,0.52,evening,6.44,0.0,0
4546,41,114.03,39.9,0.4,191.5,507.6,257655.3,2.8507,TCP,1,1,1,1,0.0,6.0,0.44,evening,0.04,0.0,0
5485,44,118.27,46.4,0.4,165.0,321.4,103295.8,2.7505,TCP,1,1,1,1,0.0,5.5,0.52,afternoon,0.04,0.0,0
3986,41,116.46,34.2,0.4,152.0,277.8,77168.9,2.9116,TCP,1,1,1,0,0.0,5.1,0.44,night,0.04,0.0,0
0,39,1.61,0.0,24.2,51.3,0.0,0.0,0.0425,OTHER,1,1,1,0,0.0,1.7,0.0,evening,2.42,0.0,0
0,39,1.54,0.0,25.4,51.3,0.0,0.0,0.0404,OTHER,1,1,1,0,0.0,1.7,0.0,evening,2.54,0.0,0
5020,42,115.67,43.4,0.4,137.2,348.2,121244.8,2.8212,TCP,1,1,1,1,0.0,4.6,0.45,morning,0.04,0.0,0
4681,43,116.33,40.2,0.4,178.9,492.4,242432.8,2.7698,TCP,1,1,1,1,0.0,6.0,0.49,night,0.04,0.0,0
5088,39,115.21,44.2,0.3,157.1,377.7,142671.7,3.0319,TCP,1,1,1,1,0.0,5.2,0.46,evening,0.03,0.0,0
4063,37,116.75,34.8,0.3,135.8,570.1,324992.7,3.2431,TCP,1,1,1,1,0.0,4.5,0.43,night,0.03,0.0,0
6120,43,117.49,52.1,0.4,196.1,477.0,227503.8,2.7975,TCP,1,1,1,1,0.0,6.0,0.47,morning,0.04,0.0,0
3188,81,0.71,4467.0,113.5,70.1,97.9,9589.1,0.0089,OTHER,1,1,1,0,0.0,2.3,0.4,night,11.35,0.0,0
0,181,115.0,0.0,1.6,0.0,0.0,0.0,0.6389,OTHER,1,0,1,0,0.0,0.0,0.0,night,0.16,0.0,0
5976,43,116.42,51.3,0.4,165.5,410.5,168502.1,2.7719,TCP,1,1,1,1,0.0,5.5,0.51,night,0.04,0.0,0
5812,38,115.72,50.2,0.3,179.9,504.9,254880.9,3.1275,TCP,1,1,1,1,0.0,6.0,0.45,morning,0.03,0.0,0
0,78,63.12,0.0,1.2,50.6,0.0,0.0,0.8197,OTHER,1,1,1,0,0.0,1.7,0.0,night,0.12,0.0,0
1296,54,115.1,11.3,0.5,165.8,178.6,31883.3,2.1716,OTHER,1,1,1,0,0.5,5.5,0.33,afternoon,0.05,0.0,0
6954,85,1.31,5309.7,64.9,113.2,241.1,58125.2,0.0156,TCP,1,1,1,0,0.0,3.8,0.49,morning,6.49,0.0,0
2638,56,112.07,23.5,0.5,76.0,86.0,7390.8,2.0376,OTHER,1,1,1,0,1.0,2.5,0.45,night,0.05,0.0,0
4788,37,117.17,40.9,0.3,157.0,599.3,359166.7,3.2547,TCP,1,1,1,1,0.0,5.2,0.43,night,0.03,0.0,0
880,58,6.76,130.2,8.6,104.9,180.5,32568.7,0.1185,TCP,1,1,1,1,0.0,3.5,0.52,evening,0.86,0.0,0
6321,41,115.63,54.7,0.4,183.0,435.6,189756.9,2.8908,TCP,1,1,1,1,0.0,6.0,0.49,morning,0.04,0.0,0
7427,42,115.56,64.3,0.4,198.4,440.8,194319.0,2.8186,TCP,1,1,1,1,0.0,6.0,0.48,morning,0.04,0.0,0
2080,52,91.53,22.7,0.6,70.4,51.2,2619.0,1.7948,OTHER,1,1,1,0,1.0,2.3,0.46,evening,0.06,0.0,0
3830,40,115.48,33.2,0.3,121.7,338.8,114819.0,2.961,TCP,1,1,1,1,0.0,4.1,0.47,night,0.03,0.0,0
6718,75,1.48,4535.8,50.6,125.4,248.8,61922.0,0.02,TCP,1,1,1,0,0.0,4.2,0.53,evening,5.06,0.0,0
0,39,1.51,0.0,25.8,51.3,0.0,0.0,0.0398,OTHER,1,1,1,0,0.0,1.7,0.0,night,2.58,0.0,0
1926,42,114.16,16.9,0.4,107.8,185.4,34384.7,2.7844,TCP,1,1,1,0,1.0,3.6,0.5,night,0.04,0.0,0
6954,85,1.33,5222.2,63.8,113.2,239.9,57537.9,0.0159,TCP,1,1,1,0,0.0,3.8,0.49,morning,6.38,0.0,0
1152,48,112.23,10.3,0.4,166.7,178.9,32016.6,2.3879,OTHER,1,1,1,0,0.5,5.6,0.33,evening,0.04,0.0,0
5440,38,116.16,46.8,0.3,168.4,411.2,169123.8,3.1395,TCP,1,1,1,1,0.0,5.6,0.45,afternoon,0.03,0.0,0
7038,81,1.45,4847.5,55.8,119.6,241.7,58435.2,0.0181,TCP,1,1,1,0,0.0,4.0,0.52,night,5.58,0.0,0
7499,45,116.18,64.5,0.4,189.2,421.4,177590.7,2.6404,TCP,1,1,1,1,0.0,6.0,0.49,afternoon,0.04,0.0,0
6954,85,1.32,5255.9,64.2,113.2,239.7,57449.8,0.0158,TCP,1,1,1,0,0.0,3.8,0.52,morning,6.42,0.0,0
4383,43,116.34,37.7,0.4,189.9,540.4,292082.4,2.7701,TCP,1,1,1,1,0.0,6.0,0.47,evening,0.04,0.0,0
0,24,0.1,0.0,240.4,29.2,0.0,0.0,0.0043,OTHER,1,1,1,0,0.0,1.0,0.0,evening,24.04,0.0,0
1739,65,84.5,20.6,0.8,78.9,133.5,17822.6,1.3203,TCP,1,1,1,1,0.0,2.6,0.52,evening,0.08,0.0,0
6634,85,1.32,5027.5,64.4,110.1,239.0,57126.6,0.0157,TCP,1,1,1,0,0.0,3.7,0.52,afternoon,6.44,0.0,0
5451,41,115.73,47.1,0.4,158.1,377.9,142819.0,2.8933,TCP,1,1,1,1,0.0,5.3,0.46,evening,0.04,0.0,0
3196,39,116.92,27.3,0.3,129.1,261.2,68242.7,3.0767,TCP,1,1,1,0,0.0,4.3,0.46,morning,0.03,0.0,0
5153,43,115.84,44.5,0.4,158.2,354.2,125439.1,2.758,TCP,1,1,1,1,0.0,5.3,0.47,night,0.04,0.0,0
5268,54,118.38,44.5,0.5,125.9,283.1,80138.6,2.2335,TCP,1,1,1,1,0.0,4.2,0.5,night,0.05,0.0,0
1182,40,117.75,10.0,0.3,85.5,148.4,22020.4,3.0192,TCP,1,1,1,0,0.0,2.9,0.42,night,0.03,0.0,0
4536,40,115.84,39.2,0.3,145.5,362.2,131196.8,2.9702,TCP,1,1,1,1,0.0,4.8,0.45,evening,0.03,0.0,0
4422,42,116.93,37.8,0.4,144.5,419.0,175593.8,2.852,TCP,1,1,1,1,0.0,4.8,0.48,night,0.04,0.0,0
5282,58,5.27,1003.1,11.0,123.6,282.0,79534.8,0.0924,TCP,1,1,1,1,0.0,4.1,0.53,afternoon,1.1,0.0,0
3986,39,117.24,34.0,0.3,160.3,283.7,80459.1,3.0852,TCP,1,1,1,0,0.0,5.3,0.46,morning,0.03,0.0,0
7038,77,1.28,5511.4,60.3,125.5,246.5,60784.6,0.0168,TCP,1,1,1,0,0.0,4.2,0.55,morning,6.03,0.0,0
6954,85,1.28,5420.8,66.3,113.2,239.7,57449.8,0.0153,TCP,1,1,1,0,0.0,3.8,0.52,evening,6.63,0.0,0
6082,42,115.13,52.8,0.4,166.2,395.9,156727.7,2.808,TCP,1,1,1,1,0.0,5.5,0.45,afternoon,0.04,0.0,0
4147,45,117.87,35.2,0.4,162.8,332.9,110804.9,2.6788,TCP,1,1,1,1,0.0,5.4,0.44,afternoon,0.04,0.0,0
2293,38,116.28,19.7,0.3,100.6,258.5,66821.7,3.1427,TCP,1,1,1,1,0.0,3.4,0.45,evening,0.03,0.0,0
2984,38,116.73,25.6,0.3,124.5,251.6,63305.1,3.155,TCP,1,1,1,0,0.0,4.2,0.45,afternoon,0.03,0.0,0
7050,81,2.25,3138.8,36.1,118.4,242.1,58636.3,0.0281,TCP,1,1,1,0,0.0,3.9,0.54,evening,3.61,0.0,0
6115,39,116.21,52.6,0.3,194.4,536.5,287788.5,3.0582,TCP,1,1,1,1,0.0,6.0,0.46,afternoon,0.03,0.0,0
3730,42,118.21,31.6,0.4,140.6,263.6,69471.4,2.8832,TCP,1,1,1,0,0.0,4.7,0.43,morning,0.04,0.0,0
0,100,117.01,0.0,0.9,0.0,0.0,0.0,1.1819,OTHER,1,0,1,0,0.0,0.0,0.0,evening,0.09,0.0,0
0,78,106.37,0.0,0.7,50.6,0.0,0.0,1.3814,OTHER,1,1,1,0,0.0,1.7,0.0,afternoon,0.07,0.0,0
5742,47,115.89,49.5,0.4,140.3,355.8,126609.6,2.5192,TCP,1,1,1,1,0.0,4.7,0.51,evening,0.04,0.0,0
0,39,1.61,0.0,24.2,51.3,0.0,0.0,0.0424,OTHER,1,1,1,0,0.0,1.7,0.0,morning,2.42,0.0,0
1027,45,1.69,607.1,26.6,44.1,67.7,4586.0,0.0384,OTHER,1,1,1,0,0.0,1.5,0.47,morning,2.66,0.0,0
5859,53,62.18,94.2,0.9,160.6,298.5,89089.7,1.1959,TCP,1,1,1,1,0.0,5.4,0.57,evening,0.09,0.0,0
4291,39,115.65,37.1,0.3,135.1,351.5,123581.6,3.0434,TCP,1,1,1,1,0.0,4.5,0.46,afternoon,0.03,0.0,0
0,26,0.01,0.0,2544.8,16.6,0.0,0.0,0.0004,OTHER,1,1,1,0,0.0,0.6,0.0,evening,254.48,0.0,0
3582,40,115.77,30.9,0.3,124.4,325.8,106125.4,2.9685,TCP,1,1,1,1,0.0,4.1,0.47,evening,0.03,0.0,0
5974,42,116.26,51.4,0.4,175.0,506.4,256438.7,2.8356,TCP,1,1,1,1,0.0,5.8,0.45,afternoon,0.04,0.0,0
6307,44,115.35,54.7,0.4,182.8,385.3,148493.5,2.6826,TCP,1,1,1,1,0.0,6.0,0.45,evening,0.04,0.0,0
6954,85,1.31,5290.0,64.7,113.2,239.7,57449.8,0.0156,TCP,1,1,1,0,0.0,3.8,0.52,evening,6.47,0.0,0
7074,45,116.45,60.7,0.4,183.1,429.6,184558.1,2.6465,TCP,1,1,1,1,0.0,6.0,0.47,night,0.04,0.0,0
5809,47,115.74,50.2,0.4,146.8,349.8,122383.6,2.516,TCP,1,1,1,1,0.0,4.9,0.47,evening,0.04,0.0,0
6634,83,1.31,5058.4,63.3,112.8,241.6,58391.2,0.016,TCP,1,1,1,0,0.0,3.8,0.51,morning,6.33,0.0,0
3736,39,116.61,32.0,0.3,131.4,262.6,68948.3,3.0686,TCP,1,1,1,0,0.0,4.4,0.46,night,0.03,0.0,0
2489,39,115.84,21.5,0.3,99.9,281.1,79010.2,3.0483,TCP,1,1,1,1,0.0,3.3,0.46,evening,0.03,0.0,0
0,26,0.1,0.0,259.9,43.6,0.0,0.0,0.004,OTHER,1,1,1,0,0.0,1.5,0.0,evening,25.99,0.0,0
6094,50,101.22,60.2,0.5,147.3,467.9,218906.5,2.0658,TCP,1,1,1,1,0.0,4.9,0.46,night,0.05,0.0,0
5349,52,110.13,48.6,0.5,135.5,298.8,89280.1,2.1594,TCP,1,1,1,1,0.0,4.5,0.52,night,0.05,0.0,0
7038,77,1.46,4821.5,52.8,125.5,246.5,60784.6,0.0192,TCP,1,1,1,0,0.0,4.2,0.55,afternoon,5.28,0.0,0
3284,40,118.2,27.8,0.3,154.9,458.0,209766.7,3.0308,TCP,1,1,1,1,0.0,5.2,0.45,night,0.03,0.0,0
5222,43,114.22,45.7,0.4,191.2,290.8,84556.0,2.7196,TCP,1,1,1,0,0.0,6.0,0.44,night,0.04,0.0,0
3730,41,119.2,31.3,0.3,143.3,264.7,70052.6,2.98,TCP,1,1,1,0,0.0,4.8,0.46,evening,0.03,0.0,0
4376,42,116.4,37.6,0.4,151.5,389.5,151719.5,2.8391,TCP,1,1,1,1,0.0,5.1,0.48,afternoon,0.04,0.0,0
6566,41,115.8,56.7,0.4,184.6,543.0,294896.4,2.8949,TCP,1,1,1,1,0.0,6.0,0.44,morning,0.04,0.0,0
6634,83,1.46,4543.3,56.8,111.6,240.1,57648.4,0.0178,TCP,1,1,1,0,0.0,3.7,0.53,evening,5.68,0.0,0
2416,54,116.17,20.8,0.5,186.5,198.2,39293.7,2.1919,OTHER,1,1,1,0,0.5,6.0,0.33,morning,0.05,0.0,0
1616,49,84.82,19.1,0.6,184.8,321.9,103612.7,1.767,TCP,1,1,1,1,0.0,6.0,0.45,afternoon,0.06,0.0,0
5584,44,114.94,48.6,0.4,198.2,304.2,92526.0,2.673,TCP,1,1,1,0,0.0,6.0,0.48,evening,0.04,0.0,0
5598,41,115.58,48.4,0.4,154.9,386.2,149133.9,2.8894,TCP,1,1,1,1,0.0,5.2,0.46,afternoon,0.04,0.0,0
6342,41,115.54,54.9,0.4,178.1,418.0,174730.3,2.8886,TCP,1,1,1,1,0.0,5.9,0.44,morning,0.04,0.0,0
4609,44,115.79,39.8,0.4,147.0,398.7,158979.2,2.6928,TCP,1,1,1,1,0.0,4.9,0.48,afternoon,0.04,0.0,0
6103,37,61.21,99.7,0.6,194.8,408.7,167020.9,1.7003,TCP,1,1,1,1,0.0,6.0,0.43,night,0.06,0.0,0
4971,42,116.02,42.8,0.4,135.7,346.5,120037.2,2.8299,TCP,1,1,1,1,0.0,4.5,0.45,evening,0.04,0.0,0
7037,47,115.39,61.0,0.4,192.2,411.0,168901.9,2.5085,TCP,1,1,1,1,0.0,6.0,0.49,evening,0.04,0.0,0
4894,40,115.48,42.4,0.3,150.0,380.6,144886.4,2.961,TCP,1,1,1,1,0.0,5.0,0.47,evening,0.03,0.0,0
6044,39,115.2,52.5,0.3,175.6,444.3,197395.8,3.0315,TCP,1,1,1,1,0.0,5.9,0.46,afternoon,0.03,0.0,0
5364,42,116.63,46.0,0.4,182.8,425.7,181212.2,2.8447,TCP,1,1,1,1,0.0,6.0,0.48,evening,0.04,0.0,0
6634,83,1.32,5043.3,63.1,112.8,241.6,58391.2,0.016,TCP,1,1,1,0,0.0,3.8,0.51,evening,6.31,0.0,0
3719,40,115.36,32.2,0.3,130.6,337.3,113781.4,2.9579,TCP,1,1,1,1,0.0,4.4,0.47,afternoon,0.03,0.0,0
4537,49,86.94,52.2,0.6,125.5,295.6,87397.0,1.8113,TCP,1,1,1,1,0.0,4.2,0.51,afternoon,0.06,0.0,0
6231,43,116.25,53.6,0.4,161.0,391.5,153245.5,2.7679,TCP,1,1,1,1,0.0,5.4,0.44,morning,0.04,0.0,0
6742,79,1.44,4667.7,54.7,119.5,243.9,59499.6,0.0185,TCP,1,1,1,0,0.0,4.0,0.53,afternoon,5.47,0.0,0
